Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
9,CIN,2020-08-02 (2),@,DET,W 4-0 (7),36,32,4,11,6,5,0,0,4,2,0,3,3,.344,.417,.500,.917,16,0,1,0,0,0
10,CIN,2020-08-03,,CLE,W 3-2,29,28,3,4,2,0,0,2,3,0,0,1,7,.143,.172,.357,.530,10,0,0,0,0,0
11,CIN,2020-08-04,,CLE,L 2-4,33,31,2,5,3,0,0,2,2,0,1,2,10,.161,.212,.355,.567,11,0,0,0,0,0
12,CIN,2020-08-05,@,CLE,L 0-2,34,27,0,3,2,1,0,0,0,0,0,6,9,.111,.273,.148,.421,4,1,0,0,0,0
13,CIN,2020-08-06,@,CLE,L 0-13,33,29,0,3,2,1,0,0,0,0,0,4,11,.103,.212,.138,.350,4,1,0,0,0,0
14,CIN,2020-08-07,@,MIL,W 8-3,41,34,8,9,5,2,0,2,8,1,0,5,7,.265,.366,.500,.866,17,1,1,0,1,0
15,CIN,2020-08-08,@,MIL,W 4-1,39,32,4,5,2,1,1,1,4,0,0,5,10,.156,.308,.344,.651,11,1,2,0,0,0
16,CIN,2020-08-09,@,MIL,L 3-9,38,34,3,8,6,1,0,1,3,0,0,3,7,.235,.316,.353,.669,12,1,1,0,0,0
17,CIN,2020-08-11,,KCR,W 6-5 (10),39,35,6,10,5,2,1,2,6,1,0,4,10,.286,.359,.571,.930,20,1,0,0,0,0
18,CIN,2020-08-12,,KCR,L 4-5,39,30,4,6,3,0,0,3,4,1,0,8,8,.200,.385,.500,.885,15,3,1,0,0,0
19,CIN,2020-08-13,,PIT,L 6-9,40,38,6,12,6,3,0,3,6,0,0,2,10,.316,.350,.632,.982,24,1,0,0,0,0
20,CIN,2020-08-14,,PIT,W 8-1,36,34,8,11,4,4,0,3,8,1,0,2,10,.324,.361,.706,1.067,24,0,0,0,0,0
21,CIN,2020-08-19 (1),@,KCR,L 0-4 (7),25,22,0,3,3,0,0,0,0,0,0,3,6,.136,.240,.136,.376,3,2,0,0,0,0
22,CIN,2020-08-19 (2),@,KCR,W 5-0 (7),34,28,5,7,3,0,0,4,5,2,0,5,9,.250,.382,.679,1.061,19,0,1,0,0,0
23,CIN,2020-08-20,@,STL,L 4-5,40,35,4,8,5,2,0,1,3,0,1,4,6,.229,.300,.371,.671,13,0,0,0,1,0
24,CIN,2020-08-21,@,STL,W 4-2,36,30,4,2,1,0,0,1,4,0,0,4,9,.067,.222,.167,.389,5,0,2,0,0,0
25,CIN,2020-08-22,@,STL,L 0-3,32,30,0,4,3,1,0,0,0,0,0,2,4,.133,.188,.167,.354,5,1,0,0,0,0
26,CIN,2020-08-23,@,STL,L 2-6,35,28,2,3,1,1,0,1,2,0,0,6,3,.107,.286,.250,.536,7,2,1,0,0,0
27,CIN,2020-08-24,@,MIL,L 2-4,31,29,2,5,3,0,0,2,2,0,0,2,9,.172,.226,.379,.605,11,3,0,0,0,0
28,CIN,2020-08-25,@,MIL,L 2-3,33,31,2,4,3,1,0,0,2,1,0,1,13,.129,.182,.161,.343,5,0,1,0,0,0
29,CIN,2020-08-27 (1),@,MIL,W 6-1 (7),34,28,6,12,8,1,0,3,6,2,0,5,4,.429,.500,.786,1.286,22,4,0,0,1,0
30,CIN,2020-08-27 (2),@,MIL,W 6-0 (7),35,30,6,9,5,3,0,1,6,0,0,4,10,.300,.400,.500,.900,15,0,1,0,0,0
31,CIN,2020-08-28,,CHC,W 6-5,37,36,6,11,6,2,0,3,6,0,0,1,7,.306,.324,.611,.935,22,0,0,0,0,0
32,CIN,2020-08-29 (1),,CHC,L 0-3 (7),31,27,0,7,6,1,0,0,0,0,0,3,9,.259,.333,.296,.630,8,2,0,0,0,0
33,CIN,2020-08-29 (2),,CHC,W 6-5 (7),32,26,6,7,4,0,0,3,5,0,1,6,10,.269,.406,.615,1.022,16,0,0,0,0,1
34,CIN,2020-08-30,,CHC,L 1-10,35,31,1,4,2,1,0,1,1,1,0,4,12,.129,.229,.258,.487,8,0,0,0,0,0
35,CIN,2020-08-31,,STL,L 5-7,33,33,5,7,5,1,0,1,5,0,0,0,11,.212,.212,.333,.545,11,1,0,0,0,0
36,CIN,2020-09-01,,STL,L 2-16,39,32,2,8,4,3,0,1,2,0,0,6,6,.250,.385,.438,.822,14,2,1,0,0,0
37,CIN,2020-09-02,,STL,W 4-3,37,29,4,4,2,1,0,1,4,1,0,6,10,.138,.324,.276,.600,8,0,2,0,0,0
38,CIN,2020-09-04 (1),@,PIT,W 4-2 (7),32,27,4,8,6,1,0,1,4,0,0,3,8,.296,.375,.444,.819,12,1,1,0,1,0
39,CIN,2020-09-04 (2),@,PIT,L 3-4 (7),27,25,3,4,1,1,0,2,3,0,0,2,7,.160,.222,.440,.662,11,0,0,0,0,0
40,CIN,2020-09-05,@,PIT,W 6-2,37,33,6,6,1,1,0,4,6,3,0,4,10,.182,.270,.576,.846,19,0,0,0,0,0
41,CIN,2020-09-06,@,PIT,L 2-3,36,29,2,3,1,1,0,1,2,1,0,7,12,.103,.278,.241,.519,7,1,0,0,0,0
42,CIN,2020-09-08,@,CHC,L 0-3,35,30,0,5,3,2,0,0,0,0,0,5,9,.167,.286,.233,.519,7,2,0,0,0,0
43,CIN,2020-09-09,@,CHC,W 3-0,33,30,3,4,3,0,0,1,3,1,0,3,14,.133,.212,.233,.445,7,0,0,0,0,0
44,CIN,2020-09-10,@,CHC,L 5-8,39,33,5,9,6,2,1,0,5,2,0,4,9,.273,.359,.394,.753,13,2,1,0,1,0
45,CIN,2020-09-11,@,STL,W 3-1,35,33,3,8,6,1,0,1,3,0,1,2,8,.242,.286,.364,.649,12,1,0,0,0,0
46,CIN,2020-09-12,@,STL,L 1-7,33,29,1,3,2,1,0,0,1,0,0,4,8,.103,.212,.138,.350,4,1,0,0,0,0
47,CIN,2020-09-13,@,STL,W 10-5,46,40,10,13,8,2,0,3,9,0,0,5,14,.325,.413,.600,1.013,24,0,1,0,0,1
48,CIN,2020-09-14 (1),,PIT,W 3-1 (7),28,24,3,5,3,0,0,2,3,0,1,4,7,.208,.321,.458,.780,11,0,0,0,0,0
49,CIN,2020-09-14 (2),,PIT,W 9-4 (7),32,22,9,5,2,0,0,3,7,0,1,9,9,.227,.469,.636,1.105,14,1,1,0,0,0
50,CIN,2020-09-15,,PIT,W 4-1,32,29,4,6,4,1,0,1,4,0,0,1,9,.207,.250,.345,.595,10,0,1,0,1,0
51,CIN,2020-09-16,,PIT,W 1-0,29,28,1,5,4,1,0,0,1,1,0,1,9,.179,.207,.214,.421,6,0,0,0,0,0
52,CIN,2020-09-18,,CHW,W 7-1,35,31,7,8,3,1,0,4,7,0,0,4,9,.258,.343,.677,1.020,21,0,0,0,0,0
53,CIN,2020-09-19,,CHW,L 0-5,36,31,0,6,4,2,0,0,0,0,0,5,12,.194,.306,.258,.564,8,2,0,0,0,0
54,CIN,2020-09-20,,CHW,W 7-3,43,29,7,5,3,1,0,1,7,1,0,11,10,.172,.442,.310,.752,9,0,3,0,0,1
55,CIN,2020-09-21,,MIL,W 6-3,34,31,6,8,3,2,0,3,6,0,0,3,12,.258,.324,.613,.936,19,1,0,0,0,0
56,CIN,2020-09-22,,MIL,L 2-3,35,33,2,4,0,3,0,1,2,0,0,1,14,.121,.171,.303,.474,10,0,1,0,0,0
57,CIN,2020-09-23,,MIL,W 6-1,34,31,6,6,2,1,0,3,6,0,0,3,8,.194,.265,.516,.781,16,0,0,0,0,0
58,CIN,2020-09-25,@,MIN,W 7-2,40,36,7,9,5,1,0,3,7,0,0,4,8,.250,.325,.528,.853,19,0,0,0,0,0
59,CIN,2020-09-26,@,MIN,L 3-7,37,32,3,7,6,1,0,0,3,1,0,3,9,.219,.297,.250,.547,8,0,1,0,1,0
60,CIN,2020-09-27,@,MIN,W 5-3 (10),41,36,5,8,6,2,0,0,5,2,0,5,11,.222,.317,.278,.595,10,1,0,0,0,0

1,CLE,2020-07-24,,KCR,W 2-0,33,28,2,5,3,2,0,0,2,0,0,3,3,.179,.303,.250,.553,7,1,2,0,0,0
2,CLE,2020-07-25,,KCR,L 2-3 (10),39,34,2,4,4,0,0,0,1,0,0,4,15,.118,.231,.118,.348,4,0,1,0,0,1
3,CLE,2020-07-26,,KCR,W 9-2,39,33,9,13,9,2,0,2,8,0,1,4,6,.394,.462,.636,1.098,21,2,1,0,1,0
4,CLE,2020-07-28 (1),,CHW,W 4-3,36,32,4,9,7,0,0,2,4,0,0,3,8,.281,.361,.469,.830,15,1,1,0,0,0
5,CLE,2020-07-28 (2),,CHW,W 5-3,32,28,5,6,3,2,0,1,5,0,0,4,7,.214,.313,.393,.705,11,2,0,0,0,0
6,CLE,2020-07-29,,CHW,L 0-4,34,31,0,6,6,0,0,0,0,0,0,3,10,.194,.265,.194,.458,6,2,0,0,0,0
7,CLE,2020-07-30,@,MIN,W 2-0,37,31,2,7,6,0,0,1,2,0,0,5,7,.226,.351,.323,.674,10,2,1,0,0,0
8,CLE,2020-07-31,@,MIN,L 1-4,34,31,1,5,4,1,0,0,1,1,0,3,8,.161,.235,.194,.429,6,0,0,0,0,0
9,CLE,2020-08-01,@,MIN,L 0-3,32,29,0,2,2,0,0,0,0,1,0,3,11,.069,.156,.069,.225,2,0,0,0,0,0
10,CLE,2020-08-02,@,MIN,L 1-3,31,29,1,2,1,1,0,0,1,0,0,2,10,.069,.129,.103,.232,3,0,0,0,0,0
11,CLE,2020-08-03,@,CIN,L 2-3,33,30,2,5,4,0,0,1,1,0,1,2,14,.167,.242,.267,.509,8,0,1,0,0,0
12,CLE,2020-08-04,@,CIN,W 4-2,39,31,4,3,2,0,0,1,4,0,0,6,10,.097,.282,.194,.476,6,0,2,0,0,0
13,CLE,2020-08-05,,CIN,W 2-0,32,26,2,4,4,0,0,0,2,0,0,6,7,.154,.313,.154,.466,4,2,0,0,0,0
14,CLE,2020-08-06,,CIN,W 13-0,44,35,13,11,7,1,1,2,13,0,0,9,13,.314,.455,.571,1.026,20,0,0,0,0,1
15,CLE,2020-08-07,@,CHW,L 0-2,37,28,0,4,4,0,0,0,0,0,1,8,6,.143,.351,.143,.494,4,3,1,0,0,0
16,CLE,2020-08-08,@,CHW,W 7-1,40,35,7,10,6,1,0,3,5,0,0,5,12,.286,.375,.571,.946,20,0,0,0,0,0
17,CLE,2020-08-09,@,CHW,W 5-4 (10),44,35,5,7,3,4,0,0,5,0,0,6,12,.200,.333,.314,.648,11,2,1,1,0,0
18,CLE,2020-08-11,,CHC,L 1-7,35,32,1,4,2,2,0,0,1,0,0,2,5,.125,.200,.188,.388,6,0,1,0,0,0
19,CLE,2020-08-12,,CHC,L 2-7,37,33,2,8,7,1,0,0,2,0,0,2,10,.242,.297,.273,.570,9,1,1,0,1,0
20,CLE,2020-08-14,@,DET,W 10-5,42,36,10,8,4,1,1,2,10,0,0,6,5,.222,.333,.472,.806,17,0,0,0,0,0
21,CLE,2020-08-15,@,DET,W 3-1,40,32,3,6,3,3,0,0,3,2,0,8,6,.188,.350,.281,.631,9,1,0,0,0,0
22,CLE,2020-08-16,@,DET,W 8-5,43,39,8,13,5,3,0,5,8,1,0,3,5,.333,.395,.795,1.190,31,1,1,0,0,0
23,CLE,2020-08-18,@,PIT,W 6-3 (10),42,36,6,6,3,2,0,1,6,1,0,4,11,.167,.262,.306,.567,11,1,1,0,1,0
24,CLE,2020-08-19,@,PIT,W 6-1,39,30,6,5,2,2,0,1,6,2,0,8,11,.167,.359,.333,.692,10,2,1,0,0,0
25,CLE,2020-08-20,@,PIT,W 2-0,41,34,2,7,7,0,0,0,1,0,0,6,8,.206,.325,.206,.531,7,0,0,1,0,0
26,CLE,2020-08-21,,DET,L 5-10,41,36,5,10,7,2,0,1,5,0,0,4,10,.278,.366,.417,.783,15,1,1,0,0,0
27,CLE,2020-08-22,,DET,W 6-1,37,34,6,12,9,3,0,0,6,1,0,2,7,.353,.378,.441,.820,15,0,0,0,1,0
28,CLE,2020-08-23,,DET,L 4-7,38,34,4,6,2,2,0,2,4,1,0,3,13,.176,.263,.412,.675,14,0,1,0,0,0
29,CLE,2020-08-24,,MIN,L 2-3,40,39,2,12,9,2,0,1,2,0,1,1,14,.308,.325,.436,.761,17,0,0,0,0,0
30,CLE,2020-08-25,,MIN,W 4-2,33,28,4,7,5,1,0,1,4,2,1,5,8,.250,.364,.393,.756,11,1,0,0,0,0
31,CLE,2020-08-26,,MIN,W 6-3,39,31,6,10,6,3,0,1,6,1,0,6,10,.323,.436,.516,.952,16,1,1,0,1,0
32,CLE,2020-08-28,@,STL,W 14-2,53,44,14,20,13,4,0,3,13,1,0,7,5,.455,.528,.750,1.278,33,1,1,0,1,0
33,CLE,2020-08-29,@,STL,W 2-1 (12),45,37,2,5,3,1,0,1,2,1,1,6,12,.135,.273,.243,.516,9,1,1,1,0,0
34,CLE,2020-08-30,@,STL,L 2-7,32,30,2,4,2,1,0,1,2,0,0,2,9,.133,.188,.267,.454,8,1,0,0,0,0
35,CLE,2020-08-31,@,KCR,L 1-2,34,33,1,6,4,2,0,0,1,0,0,1,6,.182,.206,.242,.448,8,0,0,0,0,0
36,CLE,2020-09-01,@,KCR,W 10-1,46,42,10,18,11,3,0,4,10,0,0,3,6,.429,.457,.786,1.242,33,0,0,0,1,0
37,CLE,2020-09-02,@,KCR,W 5-0,35,35,5,10,7,1,0,2,5,0,0,0,6,.286,.286,.486,.771,17,1,0,0,0,0
38,CLE,2020-09-04,,MIL,L 1-7,32,30,1,4,3,1,0,0,0,1,0,2,9,.133,.188,.167,.354,5,1,0,0,0,0
39,CLE,2020-09-05,,MIL,W 4-3,37,30,4,6,3,2,0,1,4,3,0,6,15,.200,.333,.367,.700,11,0,0,0,0,0
40,CLE,2020-09-06,,MIL,W 4-1,35,30,4,8,6,2,0,0,3,0,1,5,5,.267,.371,.333,.705,10,1,0,0,0,0
41,CLE,2020-09-07,,KCR,W 5-2,35,30,5,8,8,0,0,0,5,0,0,3,3,.267,.314,.267,.581,8,2,0,0,2,0
42,CLE,2020-09-08,,KCR,L 6-8,36,35,6,9,4,2,0,3,6,0,0,1,11,.257,.278,.571,.849,20,0,0,0,0,0
43,CLE,2020-09-09,,KCR,L 0-3,37,32,0,6,4,1,1,0,0,0,0,4,6,.188,.278,.281,.559,9,0,0,1,0,0
44,CLE,2020-09-10,,KCR,L 1-11,32,30,1,3,2,1,0,0,1,0,0,2,8,.100,.156,.133,.290,4,0,0,0,0,0
45,CLE,2020-09-11,@,MIN,L 1-3,33,31,1,6,4,1,0,1,1,0,0,2,7,.194,.242,.323,.565,10,1,0,0,0,0
46,CLE,2020-09-12,@,MIN,L 4-8,37,32,4,6,2,2,1,1,3,1,0,4,12,.188,.270,.406,.677,13,0,0,0,1,0
47,CLE,2020-09-13,@,MIN,L 5-7,42,37,5,13,11,2,0,0,5,2,0,3,12,.351,.381,.405,.786,15,0,0,0,2,0
48,CLE,2020-09-15,@,CHC,L 5-6,39,35,5,11,5,5,0,1,4,1,0,4,8,.314,.385,.543,.927,19,2,0,0,0,1
49,CLE,2020-09-16,@,CHC,L 2-3 (10),37,32,2,5,3,1,0,1,1,0,0,4,8,.156,.250,.281,.531,9,0,0,1,0,0
50,CLE,2020-09-17,@,DET,W 10-3,44,38,10,10,6,2,0,2,9,0,0,6,7,.263,.364,.474,.837,18,0,0,0,0,0
51,CLE,2020-09-18,@,DET,W 1-0,38,29,1,5,4,0,1,0,1,1,1,7,5,.172,.324,.241,.566,7,0,0,1,1,0
52,CLE,2020-09-19,@,DET,L 2-5,34,34,2,8,5,3,0,0,2,0,0,0,12,.235,.235,.324,.559,11,0,0,0,0,0
53,CLE,2020-09-20,@,DET,W 7-4,38,33,7,7,4,1,0,2,7,0,0,4,7,.212,.297,.424,.722,14,0,0,1,0,0
54,CLE,2020-09-21,,CHW,W 7-4,37,32,7,10,5,3,0,2,7,0,1,4,9,.313,.378,.594,.972,19,0,0,0,1,1
55,CLE,2020-09-22,,CHW,W 5-3 (10),39,35,5,6,3,1,0,2,5,0,0,3,7,.171,.256,.371,.628,13,1,1,0,0,0
56,CLE,2020-09-23,,CHW,W 3-2,34,29,3,5,2,1,0,2,3,0,0,4,14,.172,.265,.414,.678,12,1,0,0,1,0
57,CLE,2020-09-24,,CHW,W 5-4,35,33,5,10,6,4,0,0,5,0,1,2,4,.303,.343,.424,.767,14,0,0,0,0,0
58,CLE,2020-09-25,,PIT,W 4-3,38,28,4,4,2,2,0,0,3,1,0,10,7,.143,.368,.214,.583,6,1,0,0,0,0
59,CLE,2020-09-26,,PIT,L 0-8,33,31,0,5,3,2,0,0,0,0,0,2,11,.161,.212,.226,.438,7,0,0,0,0,0
60,CLE,2020-09-27,,PIT,W 8-6,37,32,8,11,5,4,0,2,8,0,0,2,4,.344,.405,.656,1.062,21,1,2,0,1,0

1,COL,2020-07-24,@,TEX,L 0-1,36,30,0,3,2,1,0,0,0,1,0,6,14,.100,.250,.133,.383,4,0,0,0,0,0
2,COL,2020-07-25,@,TEX,W 3-2,38,34,3,6,5,1,0,0,3,1,0,3,9,.176,.243,.206,.449,7,0,0,1,0,0
3,COL,2020-07-26,@,TEX,W 5-2,37,31,5,7,4,1,0,2,5,0,1,5,8,.226,.324,.452,.776,14,1,0,0,1,0
4,COL,2020-07-28,@,OAK,W 8-3,44,39,8,13,8,4,0,1,8,0,0,3,11,.333,.364,.513,.876,20,0,0,0,2,0
5,COL,2020-07-29,@,OAK,W 5-1,40,34,5,10,9,1,0,0,5,1,0,4,8,.294,.359,.324,.683,11,0,0,1,1,1
6,COL,2020-07-31,,SDP,L 7-8,43,40,7,14,11,1,0,2,7,0,0,3,7,.350,.395,.525,.920,21,0,0,0,0,0
7,COL,2020-08-01,,SDP,W 6-1,36,32,6,11,9,0,0,2,5,1,0,3,8,.344,.389,.531,.920,17,2,0,0,1,0
8,COL,2020-08-02,,SDP,W 9-6,36,34,9,12,8,1,0,3,9,0,0,2,4,.353,.389,.647,1.036,22,0,0,0,0,0
9,COL,2020-08-03,,SFG,W 7-6,36,34,7,10,7,0,1,2,6,0,0,2,8,.294,.333,.529,.863,18,1,0,0,0,0
10,COL,2020-08-04,,SFG,W 5-2,34,30,5,6,3,1,1,1,5,0,0,2,10,.200,.242,.400,.642,12,0,0,0,1,0
11,COL,2020-08-05,,SFG,L 3-4,34,31,3,6,5,0,0,1,3,1,1,2,6,.194,.235,.290,.526,9,1,0,0,1,0
12,COL,2020-08-06,,SFG,W 6-4,37,31,6,9,4,2,0,3,6,0,0,5,5,.290,.389,.645,1.034,20,1,0,1,0,0
13,COL,2020-08-07,@,SEA,W 8-4,41,36,8,10,5,2,0,3,8,0,0,5,8,.278,.366,.583,.949,21,2,0,0,0,0
14,COL,2020-08-08,@,SEA,W 5-0,41,35,5,9,6,3,0,0,5,1,0,6,6,.257,.366,.343,.709,12,1,0,0,0,0
15,COL,2020-08-09,@,SEA,L 3-5,36,34,3,7,6,1,0,0,3,1,0,2,13,.206,.250,.235,.485,8,0,0,0,0,0
16,COL,2020-08-10,,ARI,L 8-12,43,39,8,14,11,1,0,2,7,1,0,3,8,.359,.395,.538,.934,21,1,0,0,1,1
17,COL,2020-08-11,,ARI,W 8-7,38,37,8,14,9,3,1,1,8,2,1,1,9,.378,.395,.595,.989,22,0,0,0,0,1
18,COL,2020-08-12,,ARI,L 7-13,47,42,7,16,9,3,1,3,7,0,0,4,10,.381,.447,.714,1.161,30,1,1,0,0,1
19,COL,2020-08-14,,TEX,L 2-3,31,30,2,2,2,0,0,0,1,0,0,0,6,.067,.067,.067,.133,2,0,0,1,0,0
20,COL,2020-08-15,,TEX,L 4-6,38,35,4,10,4,4,2,0,4,0,0,1,4,.286,.297,.514,.812,18,2,0,0,1,0
21,COL,2020-08-16,,TEX,W 10-6,40,37,10,14,9,3,1,1,10,0,0,3,7,.378,.425,.595,1.020,22,0,0,0,0,0
22,COL,2020-08-17,@,HOU,L 1-2,33,28,1,2,1,0,0,1,1,2,0,5,7,.071,.212,.179,.391,5,1,0,0,0,0
23,COL,2020-08-18,@,HOU,L 1-2 (11),38,35,1,4,4,0,0,0,1,0,0,2,13,.114,.162,.114,.276,4,1,0,1,0,1
24,COL,2020-08-19,,HOU,L 6-13,39,35,6,10,9,1,0,0,6,0,0,3,8,.286,.359,.314,.673,11,3,1,0,0,0
25,COL,2020-08-20,,HOU,L 8-10,47,41,8,14,8,2,1,3,8,0,0,6,9,.341,.426,.659,1.084,27,0,0,0,0,0
26,COL,2020-08-21,@,LAD,L 1-5,31,31,1,4,4,0,0,0,1,1,0,0,14,.129,.129,.129,.258,4,0,0,0,0,0
27,COL,2020-08-22,@,LAD,L 3-4,36,30,3,4,2,1,0,1,2,2,0,4,4,.133,.229,.267,.495,8,0,0,1,1,0
28,COL,2020-08-23,@,LAD,L 3-11,38,36,3,9,6,0,0,3,3,0,0,2,7,.250,.289,.500,.789,18,1,0,0,0,0
29,COL,2020-08-24,@,ARI,W 3-2,37,31,3,8,6,1,0,1,3,1,0,4,6,.258,.351,.387,.738,12,3,1,0,1,2
30,COL,2020-08-25,@,ARI,W 5-4,43,36,5,9,3,4,1,1,4,2,0,6,10,.250,.372,.500,.872,18,0,1,0,0,1
31,COL,2020-08-26,@,ARI,W 8-7,45,37,8,11,7,2,0,2,8,3,0,8,14,.297,.422,.514,.936,19,0,0,0,0,1
32,COL,2020-08-28,,SDP,L 4-10,40,36,4,9,7,0,1,1,3,0,0,4,9,.250,.325,.389,.714,14,0,0,0,0,0
33,COL,2020-08-29,,SDP,W 4-3,36,35,4,12,11,1,0,0,4,0,0,1,9,.343,.361,.371,.733,13,1,0,0,0,0
34,COL,2020-08-30,,SDP,L 2-13,36,34,2,7,6,1,0,0,1,0,1,2,12,.206,.250,.235,.485,8,0,0,0,0,0
35,COL,2020-08-31,,SDP,L 0-6,34,32,0,7,6,1,0,0,0,0,0,2,12,.219,.265,.250,.515,8,2,0,0,0,0
36,COL,2020-09-01,,SFG,L 5-23,38,33,5,6,3,1,0,2,5,0,0,4,8,.182,.263,.394,.657,13,0,0,0,1,0
37,COL,2020-09-02,,SFG,W 9-6,41,36,9,14,9,2,1,2,9,3,0,4,7,.389,.439,.667,1.106,24,0,0,0,1,0
38,COL,2020-09-04,@,LAD,L 6-10,38,34,6,7,4,0,0,3,6,0,0,2,7,.206,.289,.471,.760,16,1,2,0,0,0
39,COL,2020-09-05,@,LAD,W 5-2,35,34,5,7,3,3,0,1,4,0,0,1,14,.206,.229,.382,.611,13,0,0,0,0,1
40,COL,2020-09-06,@,LAD,W 7-6,42,38,7,12,9,0,1,2,7,3,0,4,11,.316,.381,.526,.907,20,1,0,0,0,0
41,COL,2020-09-07,@,SDP,L 0-1,32,32,0,7,6,1,0,0,0,1,0,0,12,.219,.219,.250,.469,8,2,0,0,0,0
42,COL,2020-09-08,@,SDP,L 5-14,36,35,5,9,6,2,0,1,5,1,0,1,13,.257,.278,.400,.678,14,1,0,0,0,0
43,COL,2020-09-09,@,SDP,L 3-5,37,35,3,8,5,1,0,2,3,0,0,2,12,.229,.270,.429,.699,15,0,0,0,0,0
44,COL,2020-09-11,,LAA,W 8-4,39,35,8,11,6,2,1,2,8,2,0,3,10,.314,.359,.600,.959,21,1,0,0,1,1
45,COL,2020-09-12,,LAA,L 2-5 (11),43,37,2,6,6,0,0,0,2,1,0,3,8,.162,.238,.162,.400,6,0,1,1,1,1
46,COL,2020-09-13,,LAA,L 3-5,34,34,3,8,5,2,0,1,3,0,0,0,12,.235,.235,.382,.618,13,1,0,0,0,0
47,COL,2020-09-15,,OAK,W 3-1,33,29,3,8,6,1,0,1,3,0,1,3,10,.276,.333,.414,.747,12,0,0,0,1,0
48,COL,2020-09-16,,OAK,L 1-3,36,36,1,9,8,1,0,0,1,0,0,0,9,.250,.250,.278,.528,10,0,0,0,0,0
49,COL,2020-09-17,,LAD,L 3-9,34,33,3,5,3,1,0,1,3,0,0,0,4,.152,.147,.273,.420,9,0,0,0,1,0
50,COL,2020-09-18,,LAD,L 6-15,36,36,6,11,9,0,1,1,6,0,1,0,5,.306,.306,.444,.750,16,1,0,0,0,0
51,COL,2020-09-19,,LAD,L 1-6,29,29,1,5,3,2,0,0,1,1,1,0,9,.172,.172,.241,.414,7,2,0,0,0,0
52,COL,2020-09-20,,LAD,W 6-3,35,34,6,10,10,0,0,0,6,0,0,1,11,.294,.314,.294,.608,10,0,0,0,0,0
53,COL,2020-09-21,@,SFG,W 7-2,41,36,7,9,7,1,0,1,6,0,0,4,11,.250,.341,.361,.703,13,1,1,0,0,0
54,COL,2020-09-22,@,SFG,L 2-5,37,34,2,8,7,1,0,0,2,4,0,3,10,.235,.297,.265,.562,9,0,0,0,0,0
55,COL,2020-09-23,@,SFG,L 2-7,36,35,2,9,5,4,0,0,2,1,1,1,3,.257,.278,.371,.649,13,1,0,0,0,0
56,COL,2020-09-24,@,SFG,W 5-4 (11),48,44,5,13,11,2,0,0,5,3,1,2,16,.295,.333,.341,.674,15,0,1,0,1,0
57,COL,2020-09-25 (1),@,ARI,L 0-4 (7),29,25,0,6,6,0,0,0,0,0,0,3,11,.240,.321,.240,.561,6,2,0,0,0,0
58,COL,2020-09-25 (2),@,ARI,L 5-11 (7),31,27,5,8,3,4,0,1,5,0,0,4,6,.296,.387,.556,.943,15,1,0,0,0,0
59,COL,2020-09-26,@,ARI,W 10-3,43,40,10,13,7,3,1,2,10,1,0,2,11,.325,.349,.600,.949,24,0,0,0,1,0
60,COL,2020-09-27,@,ARI,L 3-11,35,34,3,6,2,3,1,0,2,0,0,0,10,.176,.200,.324,.524,11,1,1,0,0,0

1,DET,2020-07-24,@,CIN,L 1-7,31,28,1,3,2,0,0,1,1,0,0,3,13,.107,.194,.214,.408,6,2,0,0,0,0
2,DET,2020-07-25,@,CIN,W 6-4,40,39,6,12,8,1,0,3,6,0,0,1,17,.308,.325,.564,.889,22,0,0,0,0,0
3,DET,2020-07-26,@,CIN,W 3-2,34,30,3,3,1,0,0,2,3,1,0,4,16,.100,.206,.300,.506,9,0,0,0,0,0
4,DET,2020-07-27,,KCR,L 6-14,41,36,6,9,6,0,1,2,6,0,0,4,9,.250,.317,.472,.789,17,1,0,0,1,0
5,DET,2020-07-28,,KCR,W 4-3,34,27,4,6,3,1,0,2,4,0,0,4,4,.222,.382,.481,.864,13,3,3,0,0,0
6,DET,2020-07-29,,KCR,W 5-4,32,27,5,4,0,2,0,2,5,0,0,2,12,.148,.219,.444,.663,12,0,1,0,2,0
7,DET,2020-07-30,,KCR,L 3-5,36,33,3,8,5,0,0,3,3,0,0,3,9,.242,.306,.515,.821,17,1,0,0,0,0
8,DET,2020-07-31,,CIN,W 7-2,36,34,7,11,6,5,0,0,6,1,0,1,10,.324,.333,.471,.804,16,0,0,0,1,0
9,DET,2020-08-02 (1),,CIN,L 3-4 (7),28,26,3,4,3,0,1,0,0,0,0,1,5,.154,.214,.231,.445,6,0,1,0,0,0
10,DET,2020-08-02 (2),,CIN,L 0-4 (7),25,23,0,2,2,0,0,0,0,0,0,2,7,.087,.160,.087,.247,2,0,0,0,0,0
11,DET,2020-08-07,@,PIT,W 17-13 (11),56,49,17,16,11,4,0,1,17,1,0,6,16,.327,.411,.469,.880,23,1,1,0,0,0
12,DET,2020-08-08,@,PIT,W 11-5,47,42,11,16,7,4,0,5,11,0,0,4,12,.381,.426,.833,1.259,35,0,0,0,1,0
13,DET,2020-08-09,@,PIT,W 2-1,35,30,2,4,2,2,0,0,2,0,0,2,12,.133,.257,.200,.457,6,1,3,0,0,0
