Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
154,LAA,2021-09-24,,SEA,L 5-6,42,35,5,9,5,3,0,1,5,1,0,6,6,.257,.357,.429,.786,15,0,0,0,1,3
155,LAA,2021-09-25,,SEA,W 14-1,46,37,14,14,10,1,2,1,14,0,0,8,8,.378,.500,.595,1.095,22,1,1,0,0,0
156,LAA,2021-09-26,,SEA,L 1-5,33,30,1,3,2,0,0,1,1,0,0,3,9,.100,.182,.200,.382,6,0,0,0,0,0
157,LAA,2021-09-28,@,TEX,L 2-5,32,30,2,4,2,1,0,1,2,0,0,2,4,.133,.188,.267,.454,8,0,0,0,0,0
158,LAA,2021-09-29,@,TEX,W 7-2,39,34,7,11,10,1,0,0,7,3,0,3,4,.324,.359,.353,.712,12,1,0,0,2,0
159,LAA,2021-09-30,@,TEX,L 6-7,40,38,6,12,8,3,1,0,6,1,0,2,10,.316,.350,.447,.797,17,1,0,0,0,0
160,LAA,2021-10-01,@,SEA,W 2-1,33,30,2,4,3,1,0,0,2,0,0,2,11,.133,.212,.167,.379,5,1,1,0,0,1
161,LAA,2021-10-02,@,SEA,L 4-6,37,34,4,8,4,2,0,2,4,0,0,3,5,.235,.297,.471,.768,16,1,0,0,0,0
162,LAA,2021-10-03,@,SEA,W 7-3,44,34,7,10,6,1,1,2,7,3,0,7,12,.294,.405,.559,.964,19,0,0,2,1,2

1,LAD,2021-04-01,@,COL,L 5-8,46,36,5,15,11,3,1,0,5,0,0,8,6,.417,.522,.556,1.077,20,3,1,0,1,0
2,LAD,2021-04-02,@,COL,W 11-6,47,41,11,16,9,5,2,0,11,0,0,2,7,.390,.422,.610,1.032,25,0,1,2,1,0
3,LAD,2021-04-03,@,COL,W 6-5,45,39,6,12,7,3,1,1,6,1,0,4,14,.308,.386,.513,.899,20,0,1,1,0,1
4,LAD,2021-04-04,@,COL,W 4-2,38,27,4,4,2,1,0,1,3,0,1,9,8,.148,.351,.296,.648,8,0,0,1,1,0
5,LAD,2021-04-05,@,OAK,W 10-3,51,41,10,14,10,2,0,2,9,0,0,8,10,.341,.451,.537,.988,22,0,1,0,1,0
6,LAD,2021-04-06,@,OAK,W 5-1,39,36,5,11,6,2,0,3,5,2,0,2,7,.306,.359,.611,.970,22,2,1,0,0,0
7,LAD,2021-04-07,@,OAK,L 3-4 (10),46,38,3,8,6,2,0,0,3,0,0,7,11,.211,.348,.263,.611,10,0,1,0,0,1
8,LAD,2021-04-09,,WSN,W 1-0,29,27,1,4,2,1,0,1,1,0,0,2,6,.148,.207,.296,.503,8,1,0,0,0,0
9,LAD,2021-04-10,,WSN,W 9-5,39,32,9,9,4,4,0,1,9,0,0,7,9,.281,.410,.500,.910,16,1,0,0,0,2
10,LAD,2021-04-11,,WSN,W 3-0,29,28,3,5,2,2,0,1,3,0,0,1,7,.179,.207,.357,.564,10,0,0,0,0,0
11,LAD,2021-04-13,,COL,W 7-0,39,34,7,10,4,2,0,4,6,0,0,4,6,.294,.368,.706,1.074,24,0,0,1,0,0
12,LAD,2021-04-14,,COL,W 4-2,39,31,4,9,5,2,0,2,4,0,0,5,8,.290,.395,.548,.943,17,0,1,1,1,0
13,LAD,2021-04-15,,COL,W 7-5,37,32,7,9,5,2,0,2,6,0,0,5,9,.281,.378,.531,.910,17,1,0,0,0,0
14,LAD,2021-04-16,@,SDP,W 11-6 (12),55,48,11,12,9,1,0,2,9,0,0,5,12,.250,.327,.396,.723,19,2,1,0,1,0
15,LAD,2021-04-17,@,SDP,W 2-0,33,30,2,3,1,1,0,1,2,0,0,2,13,.100,.182,.233,.415,7,0,1,0,0,0
16,LAD,2021-04-18,@,SDP,L 2-5,32,30,2,3,2,0,0,1,2,0,0,2,14,.100,.156,.200,.356,6,0,0,0,0,0
17,LAD,2021-04-19,@,SEA,L 3-4,38,31,3,5,2,2,0,1,3,1,0,5,9,.161,.316,.323,.638,10,1,2,0,0,0
18,LAD,2021-04-20,@,SEA,W 1-0,32,28,1,2,1,1,0,0,1,1,0,4,7,.071,.188,.107,.295,3,1,0,0,0,0
19,LAD,2021-04-22,,SDP,L 2-3,37,32,2,6,3,1,0,2,2,0,0,3,10,.188,.297,.406,.704,13,1,2,0,0,1
20,LAD,2021-04-23,,SDP,L 1-6,34,29,1,4,3,1,0,0,1,1,0,3,11,.138,.265,.172,.437,5,1,2,0,0,0
21,LAD,2021-04-24,,SDP,W 5-4,39,35,5,12,11,1,0,0,5,1,1,4,10,.343,.410,.371,.782,13,1,0,0,0,0
22,LAD,2021-04-25,,SDP,L 7-8 (11),56,43,7,10,6,0,2,2,7,1,0,9,16,.233,.393,.465,.858,20,0,3,0,1,3
23,LAD,2021-04-26,,CIN,L 3-5 (10),42,34,3,6,4,1,0,1,3,1,0,5,12,.176,.333,.294,.627,10,2,3,0,0,0
24,LAD,2021-04-27,,CIN,L 5-6,40,31,5,4,2,1,0,1,5,0,0,8,9,.129,.325,.258,.583,8,0,1,0,0,0
25,LAD,2021-04-28,,CIN,W 8-0,39,31,8,8,5,1,1,1,7,1,0,8,11,.258,.410,.452,.862,14,1,0,0,0,1
26,LAD,2021-04-29,@,MIL,L 1-2,37,34,1,9,9,0,0,0,1,0,0,3,6,.265,.324,.265,.589,9,2,0,0,0,0
27,LAD,2021-04-30,@,MIL,L 1-3,31,29,1,2,1,0,0,1,1,0,0,1,11,.069,.129,.172,.301,5,0,1,0,0,0
28,LAD,2021-05-01,@,MIL,L 5-6 (11),47,39,5,8,5,0,2,1,5,1,1,7,12,.205,.340,.385,.725,15,1,1,0,0,2
29,LAD,2021-05-02,@,MIL,W 16-4,52,44,16,18,13,2,0,3,16,0,0,4,3,.409,.490,.659,1.149,29,0,3,1,0,0
30,LAD,2021-05-04 (1),@,CHC,L 1-7 (7),30,28,1,7,6,0,0,1,1,0,0,1,6,.250,.300,.357,.657,10,2,1,0,0,0
31,LAD,2021-05-04 (2),@,CHC,L 3-4 (9),34,30,3,5,2,1,0,2,2,1,0,4,10,.167,.265,.400,.665,12,2,0,0,0,1
32,LAD,2021-05-05,@,CHC,L 5-6 (11),46,40,5,9,6,2,0,1,5,0,0,4,14,.225,.304,.350,.654,14,0,1,0,1,0
33,LAD,2021-05-07,@,LAA,L 2-9,39,34,2,8,3,4,0,1,2,0,0,5,7,.235,.333,.441,.775,15,0,0,0,0,0
34,LAD,2021-05-08,@,LAA,W 14-11,52,44,14,17,14,3,0,0,14,1,0,8,9,.386,.481,.455,.935,20,1,0,0,0,1
35,LAD,2021-05-09,@,LAA,L 1-2,40,31,1,4,3,1,0,0,1,0,0,9,10,.129,.325,.161,.486,5,1,0,0,0,0
36,LAD,2021-05-11,,SEA,W 6-4,36,33,6,9,5,1,1,2,6,1,0,2,15,.273,.333,.545,.879,18,0,1,0,0,0
37,LAD,2021-05-12,,SEA,W 7-1,40,36,7,11,7,3,0,1,7,0,0,4,5,.306,.375,.472,.847,17,0,0,0,0,0
38,LAD,2021-05-14,,MIA,W 9-6,39,36,9,12,8,3,0,1,8,1,0,3,6,.333,.385,.500,.885,18,0,0,0,0,0
39,LAD,2021-05-15,,MIA,W 7-0,38,28,7,6,6,0,0,0,7,0,0,7,6,.214,.395,.214,.609,6,0,2,0,1,0
40,LAD,2021-05-16,,MIA,L 2-3,37,36,2,10,7,3,0,0,2,0,0,1,8,.278,.297,.361,.658,13,0,0,0,0,0
41,LAD,2021-05-17,,ARI,W 3-1,36,29,3,5,2,2,0,1,3,0,0,7,10,.172,.333,.345,.678,10,0,0,0,0,2
42,LAD,2021-05-18,,ARI,W 9-1,41,34,9,10,7,0,0,3,9,0,0,6,9,.294,.415,.559,.973,19,0,1,0,0,0
43,LAD,2021-05-19,,ARI,W 4-2,35,30,4,7,5,2,0,0,3,1,0,3,7,.233,.314,.300,.614,9,2,1,0,1,0
44,LAD,2021-05-20,,ARI,W 3-2,30,29,3,7,4,1,0,2,3,0,0,1,13,.241,.267,.483,.749,14,1,0,0,0,0
45,LAD,2021-05-21,@,SFG,W 2-1,37,35,2,10,7,2,0,1,2,0,1,2,11,.286,.324,.429,.753,15,1,0,0,0,1
46,LAD,2021-05-22,@,SFG,W 6-3,37,34,6,9,5,2,0,2,6,0,0,1,5,.265,.286,.500,.786,17,1,0,2,0,0
47,LAD,2021-05-23,@,SFG,W 11-5,41,37,11,11,7,2,0,2,11,0,1,4,7,.297,.366,.514,.879,19,0,0,0,0,1
48,LAD,2021-05-25,@,HOU,W 9-2,44,34,9,7,6,0,0,1,8,0,0,9,8,.206,.386,.294,.680,10,0,1,0,0,0
49,LAD,2021-05-26,@,HOU,L 2-5,34,31,2,4,3,0,0,1,2,0,0,3,10,.129,.206,.226,.432,7,0,0,0,0,0
50,LAD,2021-05-27,,SFG,W 4-3,31,30,4,6,1,1,1,3,4,0,0,0,11,.200,.226,.600,.826,18,0,1,0,0,0
51,LAD,2021-05-28,,SFG,L 5-8 (10),46,38,5,8,6,0,0,2,5,0,0,7,5,.211,.333,.368,.702,14,0,0,1,0,0
52,LAD,2021-05-29,,SFG,L 6-11,40,36,6,8,3,3,0,2,6,1,0,2,13,.222,.282,.472,.754,17,0,1,1,0,0
53,LAD,2021-05-30,,SFG,L 4-5,35,34,4,5,1,2,0,2,4,0,0,1,11,.147,.171,.382,.554,13,0,0,0,0,0
54,LAD,2021-05-31,,STL,W 9-4,38,33,9,10,3,4,0,3,9,0,1,4,12,.303,.395,.697,1.092,23,0,1,0,0,1
55,LAD,2021-06-01,,STL,L 2-3,37,32,2,7,5,1,0,1,2,0,0,5,7,.219,.324,.344,.668,11,2,0,0,0,0
56,LAD,2021-06-02,,STL,W 14-3,45,35,14,10,7,2,0,1,13,1,0,10,8,.286,.444,.429,.873,15,0,0,0,0,0
57,LAD,2021-06-04,@,ATL,W 9-5,40,31,9,4,1,3,0,0,8,0,0,8,10,.129,.308,.226,.533,7,2,0,1,0,0
58,LAD,2021-06-05,@,ATL,L 4-6,38,34,4,5,5,0,0,0,1,1,0,2,11,.147,.237,.147,.384,5,1,2,0,0,0
59,LAD,2021-06-06,@,ATL,L 2-4,34,34,2,7,5,1,0,1,2,0,0,0,5,.206,.206,.324,.529,11,0,0,0,0,0
60,LAD,2021-06-08,@,PIT,W 5-3,38,36,5,10,7,1,1,1,5,0,0,1,6,.278,.316,.444,.760,16,1,1,0,0,0
61,LAD,2021-06-09,@,PIT,W 2-1,39,34,2,7,5,0,0,2,2,0,0,5,2,.206,.308,.382,.690,13,0,0,0,0,0
62,LAD,2021-06-10,@,PIT,W 6-3 (8),40,29,6,10,9,0,0,1,6,1,0,7,7,.345,.487,.448,.935,13,1,2,1,1,1
63,LAD,2021-06-11,,TEX,W 12-1,45,38,12,16,9,2,0,5,12,0,0,3,4,.421,.477,.868,1.346,33,0,2,1,1,0
64,LAD,2021-06-12,,TEX,L 1-12,34,32,1,6,4,1,0,1,1,0,0,2,10,.188,.235,.313,.548,10,1,0,0,0,0
65,LAD,2021-06-13,,TEX,W 5-3,36,32,5,11,8,2,0,1,5,0,1,3,9,.344,.417,.500,.917,16,2,1,0,0,0
66,LAD,2021-06-14,,PHI,W 3-1,28,27,3,3,1,0,0,2,3,0,0,1,7,.111,.143,.333,.476,9,0,0,0,0,0
67,LAD,2021-06-15,,PHI,W 5-3,38,33,5,11,8,2,0,1,5,0,0,3,5,.333,.421,.485,.906,16,2,2,0,0,0
68,LAD,2021-06-16,,PHI,L 0-2,37,31,0,5,5,0,0,0,0,0,0,4,10,.161,.297,.161,.459,5,1,2,0,0,0
69,LAD,2021-06-18,@,ARI,W 3-0,35,27,3,3,1,1,0,1,2,0,0,7,7,.111,.286,.259,.545,7,3,0,0,1,0
70,LAD,2021-06-19,@,ARI,W 9-3,46,36,9,11,5,3,1,2,9,0,0,7,7,.306,.409,.611,1.020,22,0,0,2,1,0
71,LAD,2021-06-20,@,ARI,W 9-8,48,40,9,15,10,3,1,1,8,1,0,6,8,.375,.468,.575,1.043,23,1,1,1,0,0
72,LAD,2021-06-21,@,SDP,L 2-6,35,31,2,3,1,0,0,2,2,0,0,3,16,.097,.200,.290,.490,9,0,1,0,0,0
73,LAD,2021-06-22,@,SDP,L 2-3,39,34,2,8,6,1,0,1,1,0,0,5,9,.235,.333,.353,.686,12,1,0,0,0,0
74,LAD,2021-06-23,@,SDP,L 3-5,35,31,3,5,3,2,0,0,2,0,0,3,6,.161,.257,.226,.483,7,0,1,0,0,0
75,LAD,2021-06-24,,CHC,L 0-4,33,25,0,0,0,0,0,0,0,0,0,8,7,.000,.242,.000,.242,0,1,0,0,0,0
76,LAD,2021-06-25,,CHC,W 6-2,39,34,6,8,3,2,0,3,6,2,0,5,6,.235,.333,.559,.892,19,0,0,0,0,1
77,LAD,2021-06-26,,CHC,W 3-2,36,33,3,10,5,4,0,1,3,0,1,3,11,.303,.361,.515,.876,17,1,0,0,0,0
78,LAD,2021-06-27,,CHC,W 7-1,36,31,7,8,4,1,1,2,7,1,0,3,12,.258,.333,.548,.882,17,1,1,0,1,0
79,LAD,2021-06-28,,SFG,W 3-2,30,28,3,5,2,0,0,3,3,0,0,2,10,.179,.233,.500,.733,14,1,0,0,0,0
80,LAD,2021-06-29,,SFG,W 3-1,33,26,3,3,1,1,0,1,3,0,0,5,7,.115,.281,.269,.550,7,0,1,1,0,0
81,LAD,2021-07-01,@,WSN,W 6-2 (5),26,25,6,9,7,0,0,2,6,0,0,1,2,.360,.385,.600,.985,15,0,0,0,0,0
82,LAD,2021-07-02,@,WSN,W 10-5,42,37,10,11,7,2,0,2,10,0,0,4,10,.297,.381,.514,.894,19,0,1,0,0,0
83,LAD,2021-07-03,@,WSN,W 5-3,38,31,5,5,4,1,0,0,5,1,0,4,7,.161,.263,.194,.457,6,0,1,0,2,1
84,LAD,2021-07-04,@,WSN,W 5-1,41,38,5,11,7,3,0,1,5,0,0,0,15,.289,.341,.447,.789,17,0,3,0,0,0
85,LAD,2021-07-05,@,MIA,L 4-5,42,36,4,8,5,3,0,0,4,0,0,5,13,.222,.310,.306,.615,11,0,0,0,1,0
86,LAD,2021-07-06,@,MIA,L 1-2 (10),44,38,1,9,9,0,0,0,1,1,0,5,12,.237,.341,.237,.578,9,2,1,0,0,1
87,LAD,2021-07-07,@,MIA,L 6-9,38,37,6,10,4,2,0,4,6,0,0,1,13,.270,.289,.649,.938,24,0,0,0,0,0
88,LAD,2021-07-08,@,MIA,W 6-1,43,39,6,11,10,1,0,0,4,1,0,2,7,.282,.326,.308,.633,12,0,1,0,1,0
89,LAD,2021-07-09,,ARI,L 2-5,35,32,2,5,2,2,0,1,2,0,0,3,7,.156,.229,.313,.541,10,0,0,0,0,0
90,LAD,2021-07-10,,ARI,W 22-1,53,44,22,21,10,2,1,8,22,0,0,8,4,.477,.566,1.114,1.680,49,2,1,0,0,0
91,LAD,2021-07-11,,ARI,W 7-4,38,32,7,10,6,2,0,2,7,0,0,3,6,.313,.378,.563,.941,18,1,1,1,1,1
92,LAD,2021-07-16,@,COL,W 10-4,48,40,10,14,10,3,0,1,10,0,0,5,10,.350,.426,.500,.926,20,0,1,1,1,0
93,LAD,2021-07-17,@,COL,W 9-2,40,39,9,12,4,4,0,4,9,0,0,1,9,.308,.325,.718,1.043,28,0,0,0,0,0
94,LAD,2021-07-18,@,COL,L 5-6 (10),41,38,5,9,6,1,0,2,5,1,0,3,12,.237,.293,.421,.714,16,1,0,0,0,0
95,LAD,2021-07-19,,SFG,L 2-7,36,31,2,4,1,1,0,2,2,0,0,4,11,.129,.250,.355,.605,11,0,1,0,0,0
96,LAD,2021-07-20,,SFG,W 8-6,39,33,8,10,4,3,0,3,8,0,0,3,10,.303,.410,.667,1.077,22,1,3,0,0,0
97,LAD,2021-07-21,,SFG,L 2-4,33,30,2,3,1,1,0,1,2,1,0,3,9,.100,.182,.233,.415,7,0,0,0,0,0
98,LAD,2021-07-22,,SFG,L 3-5,36,34,3,7,5,1,0,1,3,0,0,2,9,.206,.250,.324,.574,11,1,0,0,0,0
99,LAD,2021-07-23,,COL,L 6-9 (10),45,40,6,10,5,3,1,1,6,1,0,4,12,.250,.333,.450,.783,18,0,1,0,0,0
100,LAD,2021-07-24,,COL,W 1-0,28,28,1,5,4,0,0,1,1,0,0,0,7,.179,.179,.286,.464,8,2,0,0,0,0
101,LAD,2021-07-25,,COL,W 3-2,34,31,3,7,3,1,0,3,3,1,0,3,6,.226,.294,.548,.843,17,0,0,0,0,0
102,LAD,2021-07-27,@,SFG,L 1-2,33,32,1,6,4,2,0,0,1,0,0,1,7,.188,.212,.250,.462,8,0,0,0,0,0
103,LAD,2021-07-28,@,SFG,W 8-0,47,42,8,13,10,1,1,1,8,1,0,3,9,.310,.383,.452,.835,19,0,2,0,0,0
104,LAD,2021-07-29,@,SFG,L 0-5,31,28,0,4,4,0,0,0,0,0,0,2,11,.143,.200,.143,.343,4,2,0,1,0,0
105,LAD,2021-07-30,@,ARI,L 5-6 (10),44,40,5,11,9,0,1,1,5,1,0,2,9,.275,.318,.400,.718,16,1,1,0,1,0
106,LAD,2021-07-31,@,ARI,W 8-3,45,43,8,16,13,2,0,1,7,3,0,2,8,.372,.400,.488,.888,21,0,0,0,0,0
107,LAD,2021-08-01,@,ARI,W 13-0,50,39,13,14,7,5,0,2,12,0,0,7,8,.359,.490,.641,1.131,25,1,3,1,0,0
108,LAD,2021-08-03,,HOU,L 0-3,37,33,0,5,5,0,0,0,0,0,0,3,13,.152,.243,.152,.395,5,0,1,0,0,0
109,LAD,2021-08-04,,HOU,W 7-5,37,33,7,9,3,2,0,4,7,0,0,3,6,.273,.351,.697,1.048,23,1,1,0,0,0
110,LAD,2021-08-06,,LAA,L 3-4 (10),43,40,3,11,9,2,0,0,3,0,0,2,7,.275,.302,.325,.627,13,0,0,0,1,0
111,LAD,2021-08-07,,LAA,W 5-3,36,33,5,9,5,3,0,1,5,1,0,2,7,.273,.333,.455,.788,15,0,1,0,0,0
112,LAD,2021-08-08,,LAA,W 8-2,40,36,8,11,6,3,0,2,8,3,0,3,7,.306,.375,.556,.931,20,0,1,0,0,2
113,LAD,2021-08-10,@,PHI,W 5-0,42,38,5,12,7,3,0,2,5,0,0,4,15,.316,.381,.553,.934,21,1,0,0,0,1
114,LAD,2021-08-11,@,PHI,W 8-2,45,39,8,13,10,1,0,2,7,1,0,5,8,.333,.422,.513,.935,20,0,1,0,0,0
115,LAD,2021-08-12,@,PHI,L 1-2,36,30,1,3,3,0,0,0,1,1,0,5,6,.100,.250,.100,.350,3,0,1,0,0,1
116,LAD,2021-08-13,@,NYM,W 6-5 (10),42,34,6,9,5,3,0,1,6,0,1,4,12,.265,.333,.441,.775,15,1,1,0,3,0
117,LAD,2021-08-14,@,NYM,W 2-1 (10),36,33,2,4,1,2,0,1,2,0,0,3,13,.121,.194,.273,.467,9,1,0,0,0,0
118,LAD,2021-08-15,@,NYM,W 14-4,51,42,14,16,7,3,1,5,14,1,0,6,10,.381,.471,.857,1.328,36,0,2,0,1,0
119,LAD,2021-08-16,,PIT,W 2-1,32,28,2,5,2,1,0,2,2,0,0,2,7,.179,.281,.429,.710,12,1,2,0,0,0
120,LAD,2021-08-17,,PIT,W 4-3,36,31,4,8,2,6,0,0,4,0,0,3,10,.258,.343,.452,.794,14,0,1,1,0,0
121,LAD,2021-08-18,,PIT,W 9-0,40,33,9,9,4,1,0,4,9,0,0,7,9,.273,.400,.667,1.067,22,0,0,0,0,0
122,LAD,2021-08-19,,NYM,W 4-1,31,28,4,6,4,2,0,0,4,1,1,2,6,.214,.290,.286,.576,8,1,1,0,0,0
123,LAD,2021-08-20,,NYM,W 3-2,30,29,3,5,3,2,0,0,3,0,0,1,10,.172,.200,.241,.441,7,0,0,0,0,0
124,LAD,2021-08-21,,NYM,W 4-3,34,31,4,8,5,0,0,3,4,1,0,3,4,.258,.324,.548,.872,17,1,0,0,0,0
125,LAD,2021-08-22,,NYM,L 2-7,33,31,2,5,4,1,0,0,2,1,1,2,8,.161,.212,.194,.406,6,0,0,0,0,0
126,LAD,2021-08-24,@,SDP,W 5-2,35,30,5,6,3,2,0,1,5,1,0,3,9,.200,.257,.367,.624,11,0,0,0,2,0
127,LAD,2021-08-25,@,SDP,W 5-3 (16),63,57,5,10,7,1,0,2,5,2,0,5,18,.175,.242,.298,.540,17,0,0,1,0,3
128,LAD,2021-08-26,@,SDP,W 4-0,34,31,4,5,1,2,1,1,4,0,0,2,8,.161,.206,.387,.593,12,0,0,0,1,0
129,LAD,2021-08-27,,COL,L 2-4,33,33,2,6,4,0,0,2,2,0,0,0,12,.182,.182,.364,.545,12,0,0,0,0,0
130,LAD,2021-08-28,,COL,W 5-2,35,27,5,7,6,0,0,1,4,1,0,8,9,.259,.429,.370,.799,10,1,0,0,0,0
131,LAD,2021-08-29,,COL,L 0-5,34,30,0,3,3,0,0,0,0,0,0,3,8,.100,.206,.100,.306,3,0,1,0,0,0
132,LAD,2021-08-30,,ATL,W 5-3,35,33,5,10,6,0,0,4,5,1,0,1,9,.303,.343,.667,1.010,22,0,1,0,0,0
133,LAD,2021-08-31,,ATL,W 3-2,35,29,3,6,3,2,0,1,3,0,0,5,10,.207,.314,.379,.694,11,0,0,0,1,1
134,LAD,2021-09-01,,ATL,W 4-3,34,31,4,7,3,1,1,2,4,0,0,3,12,.226,.294,.516,.810,16,0,0,0,0,0
135,LAD,2021-09-03,@,SFG,L 2-3 (11),44,39,2,8,7,1,0,0,2,0,0,4,9,.205,.273,.231,.503,9,1,0,0,1,0
136,LAD,2021-09-04,@,SFG,W 6-1,39,28,6,6,3,1,0,2,5,3,2,6,8,.214,.351,.464,.816,13,0,1,2,2,0
137,LAD,2021-09-05,@,SFG,L 4-6,40,34,4,6,5,0,0,1,4,0,0,6,9,.176,.300,.265,.565,9,0,0,0,0,0
138,LAD,2021-09-06,@,STL,W 5-1,33,31,5,5,3,1,0,1,4,0,0,2,6,.161,.212,.290,.502,9,1,0,0,0,0
139,LAD,2021-09-07,@,STL,W 7-2,39,38,7,11,5,2,0,4,7,0,0,1,8,.289,.308,.658,.966,25,0,0,0,0,0
140,LAD,2021-09-08,@,STL,L 4-5,33,32,4,7,5,1,0,1,4,0,0,0,5,.219,.212,.344,.556,11,0,0,0,1,0
141,LAD,2021-09-09,@,STL,L 1-2,34,31,1,4,2,2,0,0,1,0,0,3,7,.129,.206,.194,.399,6,0,0,0,0,0
142,LAD,2021-09-10,,SDP,W 3-0,33,26,3,4,2,1,0,1,3,0,0,5,8,.154,.303,.308,.611,8,1,1,0,1,1
143,LAD,2021-09-11,,SDP,W 5-4,29,24,5,4,2,1,0,1,5,0,1,3,6,.167,.250,.333,.583,8,1,0,1,1,0
144,LAD,2021-09-12,,SDP,W 8-0,40,31,8,9,4,2,0,3,8,1,0,4,7,.290,.410,.645,1.055,20,0,3,1,1,1
145,LAD,2021-09-13,,ARI,W 5-1,40,34,5,11,6,4,0,1,5,0,0,3,5,.324,.410,.529,.940,18,0,2,1,0,0
146,LAD,2021-09-14,,ARI,W 8-4,37,31,8,9,4,2,0,3,7,1,0,4,6,.290,.351,.645,.997,20,2,0,0,2,0
147,LAD,2021-09-15,,ARI,W 5-3,39,34,5,14,11,2,0,1,5,2,1,3,3,.412,.474,.559,1.033,19,2,1,1,0,1
148,LAD,2021-09-17,@,CIN,L 1-3,36,33,1,6,5,1,0,0,1,0,0,2,12,.182,.250,.212,.462,7,0,1,0,0,0
149,LAD,2021-09-18,@,CIN,W 5-1,39,35,5,7,5,1,1,0,5,1,0,3,10,.200,.263,.286,.549,10,0,0,1,0,0
150,LAD,2021-09-19,@,CIN,W 8-5,43,37,8,12,8,1,0,3,7,0,1,5,8,.324,.419,.595,1.013,22,1,1,0,0,0
151,LAD,2021-09-21,@,COL,W 5-4 (10),37,36,5,9,8,1,0,0,5,0,0,0,7,.250,.243,.278,.521,10,0,0,0,1,0
152,LAD,2021-09-22,@,COL,L 5-10,38,32,5,7,5,1,0,1,5,0,0,4,7,.219,.316,.344,.660,11,1,1,0,1,0
153,LAD,2021-09-23,@,COL,W 7-5 (10),45,43,7,14,11,2,0,1,7,3,0,2,8,.326,.356,.442,.797,19,1,0,0,0,0
154,LAD,2021-09-24,@,ARI,W 4-2,39,33,4,10,6,2,1,1,4,0,0,4,6,.303,.368,.515,.884,17,2,0,1,1,0
155,LAD,2021-09-25,@,ARI,L 2-7,33,31,2,5,3,0,0,2,2,0,0,2,8,.161,.212,.355,.567,11,1,0,0,0,0
156,LAD,2021-09-26,@,ARI,W 3-0,40,33,3,7,3,1,0,3,3,0,0,6,6,.212,.350,.515,.865,17,1,1,0,0,0
157,LAD,2021-09-28,,SDP,W 2-1,39,30,2,6,4,2,0,0,2,1,0,9,10,.200,.385,.267,.651,8,1,0,0,0,1
158,LAD,2021-09-29,,SDP,W 11-9,39,36,11,12,3,3,0,6,11,1,0,3,7,.333,.385,.917,1.301,33,0,0,0,0,0
159,LAD,2021-09-30,,SDP,W 8-3,35,32,8,11,5,1,0,5,8,0,1,2,8,.344,.371,.844,1.215,27,1,0,0,1,0
160,LAD,2021-10-01,,MIL,W 8-6,37,33,8,10,7,0,0,3,7,1,0,3,3,.303,.378,.576,.954,19,1,1,0,0,1
161,LAD,2021-10-02,,MIL,W 8-3,33,31,8,9,4,2,0,3,8,0,0,1,9,.290,.303,.645,.948,20,1,0,0,1,0
162,LAD,2021-10-03,,MIL,W 10-3,39,33,10,10,7,1,0,2,10,0,0,6,7,.303,.410,.515,.925,17,1,0,0,0,0

1,MIA,2021-04-01,,TBR,L 0-1,31,30,0,3,3,0,0,0,0,1,0,1,9,.100,.129,.100,.229,3,0,0,0,0,0
2,MIA,2021-04-02,,TBR,L 4-6,39,36,4,10,7,2,1,0,3,1,0,3,7,.278,.333,.389,.722,14,0,0,0,0,0
3,MIA,2021-04-03,,TBR,W 12-7,42,35,12,14,7,4,1,2,11,4,0,5,10,.400,.452,.743,1.195,26,1,0,0,2,0
4,MIA,2021-04-05,,STL,L 1-4,35,31,1,5,4,1,0,0,1,0,0,1,6,.161,.229,.194,.422,6,0,2,0,1,0
5,MIA,2021-04-06,,STL,L 2-4,40,32,2,7,6,1,0,0,1,1,0,6,10,.219,.350,.250,.600,8,2,1,0,1,0
6,MIA,2021-04-07,,STL,L 0-7,34,29,0,3,2,1,0,0,0,0,1,5,9,.103,.235,.138,.373,4,0,0,0,0,0
7,MIA,2021-04-08,@,NYM,L 2-3,34,31,2,5,4,1,0,0,2,0,1,3,7,.161,.235,.194,.429,6,0,0,0,0,0
8,MIA,2021-04-10,@,NYM,W 3-0,35,34,3,8,4,3,0,1,3,1,0,1,15,.235,.257,.412,.669,14,0,0,0,0,0
9,MIA,2021-04-11,@,NYM,L 5-6,43,36,5,10,7,3,0,0,5,4,0,4,12,.278,.381,.361,.742,13,1,2,1,0,0
10,MIA,2021-04-12,@,ATL,W 5-3 (10),43,37,5,8,3,4,0,1,5,0,1,6,11,.216,.326,.405,.731,15,0,0,0,0,0
11,MIA,2021-04-13,@,ATL,W 14-8,49,44,14,17,9,5,0,3,14,0,0,3,8,.386,.449,.705,1.154,31,0,2,0,0,0
12,MIA,2021-04-14,@,ATL,W 6-5 (10),42,36,6,9,6,2,0,1,6,2,0,5,18,.250,.357,.389,.746,14,2,1,0,0,0
13,MIA,2021-04-15,@,ATL,L 6-7,41,35,6,9,5,3,0,1,6,0,0,5,10,.257,.350,.429,.779,15,0,0,1,0,0
14,MIA,2021-04-16,,SFG,W 4-1,32,31,4,7,4,1,0,2,4,0,0,1,6,.226,.250,.452,.702,14,0,0,0,0,0
