Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
33,Tuesday Sep 1,boxscore,DET,@,MIL,W,12,1,,17-16,4,3.5,Norris,Lindblom,,3:34,N,,1.42,++++++,
34,Wednesday Sep 2,boxscore,DET,@,MIL,L,5,8,,17-17,4,4.5,Yardley,Jiménez,Hader,3:20,N,,1.50,-,
35,Friday Sep 4 (1),boxscore,DET,@,MIN,L,0,2,7,17-18,4,5.5,Dobnak,Boyd,Rogers,1:45,D,,1.56,--,2020-08-28 (Rain; Played at MIN; DET was home team; (Game2))
36,Friday Sep 4 (2),boxscore,DET,@,MIN,L,2,3,8,17-19,4,5.5,Romo,Jiménez,May,2:57,D,,1.50,---,
37,Saturday Sep 5,boxscore,DET,@,MIN,L-wo,3,4,,17-20,4,6.5,Alcala,Cisnero,,2:52,N,,1.33,----,
38,Sunday Sep 6,boxscore,DET,@,MIN,W,10,8,,18-20,4,6.5,Funkhouser,Romo,Garcia,3:43,D,,1.14,+,
39,Monday Sep 7,boxscore,DET,@,MIN,L,2,6,,18-21,4,7.0,Pineda,Fulmer,,2:44,D,,1.32,-,
40,Tuesday Sep 8,boxscore,DET,,MIL,W,8,3,,19-21,4,6.0,Turnbull,Houser,,3:05,N,,1.06,+,
41,Wednesday Sep 9,boxscore,DET,,MIL,L,0,19,,19-22,4,7.0,Burnes,Boyd,,3:04,D,,1.25,-,
42,Thursday Sep 10 (1),boxscore,DET,@,STL,L,2,12,7,19-23,4,7.0,Flaherty,Skubal,,2:34,D,,1.10,--,2020-08-05 (Covid; (Game1))
43,Thursday Sep 10 (2),boxscore,DET,@,STL,W,6,3,7,20-23,4,7.0,Cisnero,Gallegos,Garcia,2:40,D,,.87,+,2020-08-06 (Covid; (Game2))
44,Friday Sep 11,boxscore,DET,@,CHW,L,3,4,,20-24,4,8.0,Marshall,Cisnero,Colomé,3:02,N,,1.15,-,
45,Saturday Sep 12,boxscore,DET,@,CHW,L,0,14,,20-25,4,9.0,López,Fulmer,,3:02,N,,.87,--,
46,Sunday Sep 13,boxscore,DET,@,CHW,L,2,5,,20-26,4,10.0,Cordero,Turnbull,Colomé,3:08,D,,.55,---,
47,Tuesday Sep 15,boxscore,DET,,KCR,W,6,0,,21-26,4,10.5,Boyd,Junis,,3:27,N,,.32,+,
48,Wednesday Sep 16,boxscore,DET,,KCR,L,0,4,,21-27,4,10.5,Singer,Skubal,,2:33,N,,.49,-,
49,Thursday Sep 17,boxscore,DET,,CLE,L,3,10,,21-28,4,11.5,Bieber,Mize,,3:04,N,,.38,--,
50,Friday Sep 18,boxscore,DET,,CLE,L,0,1,,21-29,4,11.5,Plesac,Alexander,Hand,3:33,N,,.13,---,
51,Saturday Sep 19,boxscore,DET,,CLE,W,5,2,,22-29,4,11.5,Cisnero,Maton,Garcia,3:00,N,,.05,+,
52,Sunday Sep 20,boxscore,DET,,CLE,L,4,7,,22-30,4,11.5,Carrasco,Boyd,,2:59,D,,.10,-,
53,Tuesday Sep 22,boxscore,DET,@,MIN,L-wo,4,5,10,22-31,4,11.0,Rogers,Garcia,,3:43,N,,.00,--,
54,Wednesday Sep 23,boxscore,DET,@,MIN,L,6,7,,22-32,4,11.5,Maeda,Mize,Romo,3:16,N,,.00,---,
55,Thursday Sep 24,boxscore,DET,@,KCR,L,7,8,,22-33,5,12.0,Hahn,Alexander,Newberry,3:22,N,,.00,----,
56,Friday Sep 25,boxscore,DET,@,KCR,L,2,3,,22-34,5,12.0,Keller,Turnbull,Hahn,2:50,N,,.00,-----,
57,Saturday Sep 26,boxscore,DET,@,KCR,W,4,3,,23-34,5,12.0,Boyd,Hernández,Garcia,3:00,N,,.00,+,
58,Sunday Sep 27,boxscore,DET,@,KCR,L,1,3,,23-35,5,12.0,Singer,Skubal,Hahn,2:27,D,,.00,-,

1,Friday Jul 24,boxscore,HOU,,SEA,W,8,2,,1-0,1,Tied,Verlander,Gonzales,,2:49,N,,1.17,+,
2,Saturday Jul 25,boxscore,HOU,,SEA,W,7,2,,2-0,1,up 1.0,McCullers,Walker,,2:53,D,,1.19,++,
3,Sunday Jul 26,boxscore,HOU,,SEA,L,6,7,,2-1,1,Tied,Altavilla,Devenski,Williams,3:41,D,,1.20,-,
4,Monday Jul 27,boxscore,HOU,,SEA,W,8,5,,3-1,1,Tied,Bielak,Graveman,Osuna,3:04,N,,1.19,+,
5,Tuesday Jul 28,boxscore,HOU,,LAD,L,2,5,,3-2,1,Tied,Kolarek,Valdez,Jansen,3:19,N,,1.09,-,
6,Wednesday Jul 29,boxscore,HOU,,LAD,L,2,4,13,3-3,1,Tied,Santana,Sneed,,4:44,N,,1.09,--,
7,Friday Jul 31,boxscore,HOU,@,LAA,W,9,6,,4-3,1,up 0.5,Bielak,Andriese,Scrubb,4:21,N,,1.22,+,
8,Saturday Aug 1,boxscore,HOU,@,LAA,L-wo,4,5,10,4-4,1,Tied,Buchter,Rodriguez,,3:58,D,,1.25,-,
9,Sunday Aug 2,boxscore,HOU,@,LAA,W,6,5,11,5-4,1,Tied,Taylor,Barnes,,4:37,D,,1.26,+,
10,Tuesday Aug 4,boxscore,HOU,@,ARI,W,8,2,,6-4,2,0.5,Javier,Bumgarner,,3:09,N,,1.10,++,
11,Wednesday Aug 5,boxscore,HOU,@,ARI,L,7,14,,6-5,2,1.5,Ray,McCullers,,3:14,N,,1.12,-,
12,Thursday Aug 6,boxscore,HOU,@,ARI,L-wo,4,5,,6-6,2,2.5,Guerra,Pressly,,3:15,D,,1.11,--,
13,Friday Aug 7,boxscore,HOU,@,OAK,L-wo,2,3,13,6-7,2,3.5,Wendelken,Sneed,,4:13,N,,1.29,---,
14,Saturday Aug 8,boxscore,HOU,@,OAK,L,1,3,,6-8,2,4.5,Montas,Valdez,Hendriks,2:24,D,,1.27,----,
15,Sunday Aug 9,boxscore,HOU,@,OAK,L,2,7,,6-9,3,5.5,Luzardo,Javier,Smith,2:58,D,,1.22,-----,
16,Monday Aug 10,boxscore,HOU,,SFG,W,6,4,,7-9,2,4.5,McCullers,Webb,Pressly,3:07,N,,1.07,+,
17,Tuesday Aug 11,boxscore,HOU,,SFG,L,6,7,10,7-10,3,4.5,Gott,Sneed,Rogers,3:52,N,,1.12,-,
18,Wednesday Aug 12,boxscore,HOU,,SFG,W,5,1,,8-10,3,4.5,Greinke,Baragar,,3:25,N,,1.08,+,
19,Friday Aug 14,boxscore,HOU,,SEA,W,11,1,,9-10,3,4.5,Valdez,Cortes,,3:10,N,,1.25,++,
20,Saturday Aug 15,boxscore,HOU,,SEA,W,2,1,,10-10,3,4.5,Javier,Margevicius,Pressly,2:30,N,,1.28,+++,
21,Sunday Aug 16,boxscore,HOU,,SEA,W-wo,3,2,,11-10,2,4.5,Pressly,Swanson,,2:56,D,,1.27,++++,
22,Monday Aug 17,boxscore,HOU,,COL,W,2,1,,12-10,2,3.5,Bielak,Freeland,Taylor,2:50,N,,1.18,+++++,
23,Tuesday Aug 18,boxscore,HOU,,COL,W-wo,2,1,11,13-10,2,2.5,Scrubb,Díaz,,3:03,D,,1.16,++++++,
24,Wednesday Aug 19,boxscore,HOU,@,COL,W,13,6,,14-10,2,2.5,Valdez,Castellani,,3:09,N,,1.09,+++++++,
25,Thursday Aug 20,boxscore,HOU,@,COL,W,10,8,,15-10,2,2.5,Paredes,Márquez,Pressly,3:31,D,,1.01,++++++++,
26,Friday Aug 21,boxscore,HOU,@,SDP,L,3,4,,15-11,2,3.5,Guerra,McCullers,Pagán,3:41,N,,.93,-,
27,Saturday Aug 22,boxscore,HOU,@,SDP,L,2,13,,15-12,2,3.5,Davies,Bielak,,2:41,N,,.92,--,
28,Sunday Aug 23,boxscore,HOU,@,SDP,L,3,5,,15-13,2,4.5,Stammen,Paredes,Pagán,3:04,D,,.98,---,
29,Monday Aug 24,boxscore,HOU,,LAA,W,11,4,,16-13,2,3.5,Valdez,Sandoval,,3:25,N,,1.10,+,
30,Tuesday Aug 25 (1),boxscore,HOU,,LAA,W,6,3,7,17-13,2,4.0,Javier,Suarez,Pressly,2:26,D,,1.07,++,
31,Tuesday Aug 25 (2),boxscore,HOU,,LAA,L,5,12,7,17-14,2,4.0,Peña,Bielak,,3:24,N,,.97,-,2020-08-27 (Tropical storm Laura; (Game2))
32,Saturday Aug 29 (1),boxscore,HOU,,OAK,W,4,2,7,18-14,2,2.5,McCullers,Bassitt,Pressly,2:07,D,,1.05,+,2020-08-28 (Boycott (racial justice); (Game2))
33,Saturday Aug 29 (2),boxscore,HOU,,OAK,W,6,3,7,19-14,2,2.5,Greinke,Montas,Pressly,2:33,N,,1.01,++,
34,Tuesday Sep 1,boxscore,HOU,,TEX,L,5,6,10,19-15,2,3.0,Hernández,Taylor,Montero,3:28,N,,.93,-,
35,Wednesday Sep 2,boxscore,HOU,,TEX,W,2,1,,20-15,2,2.5,Javier,Allard,Pressly,2:27,N,,1.09,+,
36,Thursday Sep 3,boxscore,HOU,,TEX,W,8,4,,21-15,2,2.0,Greinke,Lynn,,3:11,D,,.91,++,
37,Friday Sep 4,boxscore,HOU,@,LAA,L-wo,5,6,11,21-16,2,2.0,Andriese,Raley,,4:27,N,,.71,-,
38,Saturday Sep 5 (1),boxscore,HOU,@,LAA,L-wo,9,10,7,21-17,2,3.5,Peña,Paredes,,3:01,D,,.80,--,2020-08-26 (Tropical storm Laura; Played at ANA; HOU was home team; (Game2))
39,Saturday Sep 5 (2),boxscore,HOU,@,LAA,L,6,7,7,21-18,2,3.5,Ramirez,Castellanos,Buttrey,2:44,N,,.89,---,
40,Sunday Sep 6,boxscore,HOU,@,LAA,L,5,9,,21-19,2,3.5,Mayers,Valdez,,3:28,D,,1.01,----,
41,Monday Sep 7,boxscore,HOU,@,OAK,L,0,6,,21-20,2,4.5,Bassitt,Javier,,2:55,N,,1.25,-----,
42,Tuesday Sep 8 (1),boxscore,HOU,@,OAK,L,2,4,7,21-21,2,4.5,Montas,Greinke,Hendriks,2:23,D,,1.36,------,2020-08-30 (Covid; Played at OAK; HOU was home team; (Game1))
43,Tuesday Sep 8 (2),boxscore,HOU,@,OAK,W,5,4,7,22-21,2,4.5,Paredes,Wendelken,Pressly,2:52,N,,1.36,+,
44,Wednesday Sep 9,boxscore,HOU,@,OAK,L-wo,2,3,,22-22,2,5.5,Hendriks,Pressly,,2:53,N,,1.27,-,
45,Thursday Sep 10,boxscore,HOU,@,OAK,L,1,3,,22-23,2,6.5,Manaea,Urquidy,Hendriks,2:18,D,,1.20,--,
46,Saturday Sep 12,boxscore,HOU,@,LAD,W,7,5,,23-23,2,6.5,James,Jansen,Pressly,3:15,N,,1.11,+,
47,Sunday Sep 13,boxscore,HOU,@,LAD,L,1,8,,23-24,2,6.5,González,Greinke,,2:52,N,,1.09,-,
48,Tuesday Sep 15,boxscore,HOU,,TEX,W,4,1,,24-24,2,5.5,Urquidy,Goody,Pressly,3:00,N,,1.40,+,
49,Wednesday Sep 16,boxscore,HOU,,TEX,L,0,1,,24-25,2,6.5,Gibson,Pressly,,2:36,N,,1.18,-,
50,Thursday Sep 17,boxscore,HOU,,TEX,W,2,1,,25-25,2,6.0,Valdez,Lyles,Raley,2:33,N,,1.33,+,
51,Friday Sep 18,boxscore,HOU,,ARI,L,3,6,,25-26,2,7.0,Gallen,Garcia,Crichton,3:08,N,,.86,-,
52,Saturday Sep 19,boxscore,HOU,,ARI,W,3,2,,26-26,2,7.0,Paredes,Weaver,Pressly,2:37,N,,1.00,+,
53,Sunday Sep 20,boxscore,HOU,,ARI,W,3,2,,27-26,2,6.0,Taylor,Guerra,Pressly,3:04,D,,.96,++,
54,Monday Sep 21,boxscore,HOU,@,SEA,L,1,6,,27-27,2,6.5,Gonzales,McCullers,,2:34,N,,.74,-,
55,Tuesday Sep 22,boxscore,HOU,@,SEA,W,6,1,,28-27,2,5.5,Valdez,Sadler,,3:06,N,,1.32,+,
56,Wednesday Sep 23,boxscore,HOU,@,SEA,L,2,3,,28-28,2,6.5,Margevicius,Greinke,Hirano,3:09,D,,.33,-,
57,Thursday Sep 24,boxscore,HOU,@,TEX,W,12,4,,29-28,2,5.5,Javier,Lynn,,3:11,N,,.75,+,
58,Friday Sep 25,boxscore,HOU,@,TEX,L-wo,4,5,10,29-29,2,6.5,Martin,Paredes,,3:15,N,,.26,-,
59,Saturday Sep 26,boxscore,HOU,@,TEX,L,1,6,,29-30,2,6.0,Herget,Bielak,,2:44,N,,.06,--,
60,Sunday Sep 27,boxscore,HOU,@,TEX,L,4,8,,29-31,2,7.0,Benjamin,De Jong,,3:28,D,,.07,---,

1,Friday Jul 24,boxscore,KCR,@,CLE,L,0,2,,0-1,3,1.0,Bieber,Duffy,Hand,2:58,N,,1.17,-,
2,Saturday Jul 25,boxscore,KCR,@,CLE,W,3,2,10,1-1,1,Tied,Barlow,Karinchak,Holland,2:52,N,,1.19,+,
3,Sunday Jul 26,boxscore,KCR,@,CLE,L,2,9,,1-2,4,1.0,Carrasco,Bolaños,,3:04,D,,1.19,-,
4,Monday Jul 27,boxscore,KCR,@,DET,W,14,6,,2-2,3,0.5,Griffin,Funkhouser,,3:20,N,,1.19,+,
5,Tuesday Jul 28,boxscore,KCR,@,DET,L,3,4,,2-3,4,2.0,Alexander,Zuber,Jiménez,2:25,N,,1.22,-,
6,Wednesday Jul 29,boxscore,KCR,@,DET,L,4,5,,2-4,4,2.5,Garcia,Kennedy,Jiménez,2:40,N,,1.21,--,
7,Thursday Jul 30,boxscore,KCR,@,DET,W,5,3,,3-4,4,2.0,Holland,Cisnero,Rosenthal,2:49,N,,1.20,+,
8,Friday Jul 31,boxscore,KCR,,CHW,L,2,3,,3-5,5,2.5,Keuchel,Bubic,Colomé,2:56,N,,1.23,-,
9,Saturday Aug 1,boxscore,KCR,,CHW,L,5,11,,3-6,5,3.5,Foster,Bolaños,Heuer,3:44,N,,1.18,--,
10,Sunday Aug 2,boxscore,KCR,,CHW,L,2,9,,3-7,5,4.5,Cease,Barlow,,3:01,D,,1.15,---,
11,Monday Aug 3,boxscore,KCR,@,CHC,L,0,2,,3-8,5,5.5,Mills,Duffy,Wick,2:43,N,,.99,----,
12,Tuesday Aug 4,boxscore,KCR,@,CHC,L,4,5,,3-9,5,6.5,Hendricks,Singer,Ryan,2:51,N,,.90,-----,
13,Wednesday Aug 5,boxscore,KCR,,CHC,L,1,6,,3-10,5,7.5,Darvish,Bubic,,3:09,N,,.81,------,
14,Thursday Aug 6,boxscore,KCR,,CHC,W,13,2,,4-10,5,6.5,Keller,Chatwood,,3:02,N,,.71,+,
15,Friday Aug 7,boxscore,KCR,,MIN,W,3,2,,5-10,5,5.5,Holland,Wisler,Rosenthal,2:53,N,,.90,++,
16,Saturday Aug 8,boxscore,KCR,,MIN,W,9,6,,6-10,5,4.5,Zuber,Thorpe,Rosenthal,3:55,N,,.98,+++,
17,Sunday Aug 9,boxscore,KCR,,MIN,W,4,2,,7-10,5,3.5,Singer,Berríos,Barlow,3:16,D,,1.09,++++,
18,Tuesday Aug 11,boxscore,KCR,@,CIN,L-wo,5,6,10,7-11,5,4.0,Sims,Staumont,,3:33,N,,1.03,-,
19,Wednesday Aug 12,boxscore,KCR,@,CIN,W,5,4,,8-11,5,4.0,Keller,Miley,Rosenthal,3:40,N,,1.00,+,
20,Saturday Aug 15 (1),boxscore,KCR,@,MIN,L,2,4,7,8-12,5,4.0,Duffey,Speier,Rogers,2:30,D,,1.16,-,2020-08-14 (Rain; (Game2))
21,Saturday Aug 15 (2),boxscore,KCR,@,MIN,W,4,2,7,9-12,5,4.0,Duffy,Berríos,Rosenthal,2:42,D,,1.09,+,
22,Sunday Aug 16,boxscore,KCR,@,MIN,L,2,4,,9-13,5,5.0,Dobnak,Singer,Romo,2:37,D,,1.22,-,
23,Monday Aug 17,boxscore,KCR,@,MIN,L,1,4,,9-14,5,6.0,Smeltzer,Bubic,,3:06,N,,1.11,--,
24,Wednesday Aug 19 (1),boxscore,KCR,,CIN,W,4,0,7,10-14,5,6.0,Keller,Castillo,Rosenthal,2:11,D,,.89,+,2020-08-18 (Covid; (Game2))
25,Wednesday Aug 19 (2),boxscore,KCR,,CIN,L,0,5,7,10-15,5,6.0,Bauer,Harvey,,2:22,N,,.89,-,
26,Friday Aug 21,boxscore,KCR,,MIN,W,7,2,,11-15,4,5.5,Duffy,Odorizzi,,3:14,N,,.90,+,
27,Saturday Aug 22,boxscore,KCR,,MIN,L,2,7,,11-16,4,6.5,Dobnak,Singer,,3:23,N,,1.01,-,
28,Sunday Aug 23,boxscore,KCR,,MIN,L,4,5,,11-17,5,7.5,Clippard,Bubic,Rogers,3:35,D,,.87,--,
29,Monday Aug 24,boxscore,KCR,@,STL,L,3,9,,11-18,5,8.5,Flaherty,Keller,,3:10,N,,.69,---,
30,Tuesday Aug 25,boxscore,KCR,@,STL,W,5,4,,12-18,5,7.5,Staumont,Gant,Rosenthal,3:07,N,,.59,+,
31,Wednesday Aug 26,boxscore,KCR,@,STL,L-wo,5,6,,12-19,5,7.5,Reyes,Rosario,,3:37,N,,.72,-,
32,Friday Aug 28,boxscore,KCR,@,CHW,L-wo,5,6,,12-20,5,8.0,Colomé,Kennedy,,3:59,N,,.63,--,
33,Saturday Aug 29,boxscore,KCR,@,CHW,W,9,6,,13-20,5,8.0,Newberry,Burdi,Hahn,3:33,D,,.53,+,
34,Sunday Aug 30,boxscore,KCR,@,CHW,L-wo,2,5,10,13-21,5,8.0,Foster,Zuber,,3:38,D,,.61,-,
35,Monday Aug 31,boxscore,KCR,,CLE,W,2,1,,14-21,5,8.0,Barlow,Karinchak,Holland,3:11,N,,.42,+,
36,Tuesday Sep 1,boxscore,KCR,,CLE,L,1,10,,14-22,5,8.0,Plesac,Harvey,,3:10,N,,.56,-,
37,Wednesday Sep 2,boxscore,KCR,,CLE,L,0,5,,14-23,5,9.0,McKenzie,Junis,,2:29,N,,.37,--,
38,Thursday Sep 3,boxscore,KCR,,CHW,L,6,11,,14-24,5,9.5,Cease,Duffy,,3:18,N,,.27,---,
39,Friday Sep 4,boxscore,KCR,,CHW,L,4,7,,14-25,5,10.0,Heuer,Singer,Colomé,3:42,N,,.15,----,
40,Saturday Sep 5,boxscore,KCR,,CHW,L,3,5,,14-26,5,11.0,Giolito,Bubic,Colomé,3:10,N,,.09,-----,
41,Sunday Sep 6,boxscore,KCR,,CHW,L,2,8,,14-27,5,12.0,Keuchel,Harvey,,3:34,D,,.05,------,
42,Monday Sep 7,boxscore,KCR,@,CLE,L,2,5,,14-28,5,12.5,Plesac,Keller,Hand,2:52,N,,.02,-------,
43,Tuesday Sep 8,boxscore,KCR,@,CLE,W,8,6,,15-28,5,11.5,Holland,Cimber,Barlow,3:13,N,,.01,+,
44,Wednesday Sep 9,boxscore,KCR,@,CLE,W,3,0,,16-28,5,11.5,Duffy,Carrasco,Holland,3:03,N,,.02,++,
45,Thursday Sep 10,boxscore,KCR,@,CLE,W,11,1,,17-28,5,11.0,Singer,Civale,,2:48,N,,.03,+++,
46,Friday Sep 11,boxscore,KCR,,PIT,W,4,3,,18-28,5,11.0,Bubic,Brault,Holland,3:10,N,,.05,++++,
47,Saturday Sep 12,boxscore,KCR,,PIT,W,7,4,,19-28,5,11.0,Zimmer,Williams,Holland,3:06,N,,.06,+++++,
48,Sunday Sep 13,boxscore,KCR,,PIT,W,11,0,,20-28,5,11.0,Keller,Kuhl,,3:02,D,,.07,++++++,
49,Tuesday Sep 15,boxscore,KCR,@,DET,L,0,6,,20-29,5,12.5,Boyd,Junis,,3:27,N,,.10,-,
50,Wednesday Sep 16,boxscore,KCR,@,DET,W,4,0,,21-29,5,11.5,Singer,Skubal,,2:33,N,,.05,+,
51,Friday Sep 18,boxscore,KCR,@,MIL,L,5,9,,21-30,5,12.0,Rasmussen,Duffy,,3:20,N,,.10,-,
52,Saturday Sep 19,boxscore,KCR,@,MIL,L,0,5,,21-31,5,13.0,Burnes,Bubic,,2:55,N,,.10,--,
53,Sunday Sep 20,boxscore,KCR,@,MIL,L,3,5,,21-32,5,13.0,Lindblom,Keller,Hader,2:43,D,,.05,---,
54,Monday Sep 21,boxscore,KCR,,STL,W,4,1,,22-32,5,12.0,Staumont,Wainwright,Holland,2:55,N,,.01,+,
55,Tuesday Sep 22,boxscore,KCR,,STL,L,0,5,,22-33,5,12.0,Gomber,Singer,,3:09,N,,.00,-,
56,Wednesday Sep 23,boxscore,KCR,,STL,W,12,3,,23-33,4,11.5,Duffy,Martinez,,2:50,N,,.00,+,
57,Thursday Sep 24,boxscore,KCR,,DET,W,8,7,,24-33,4,11.0,Hahn,Alexander,Newberry,3:22,N,,.00,++,
58,Friday Sep 25,boxscore,KCR,,DET,W,3,2,,25-33,4,10.0,Keller,Turnbull,Hahn,2:50,N,,.00,+++,
59,Saturday Sep 26,boxscore,KCR,,DET,L,3,4,,25-34,4,11.0,Boyd,Hernández,Garcia,3:00,N,,.00,-,
60,Sunday Sep 27,boxscore,KCR,,DET,W,3,1,,26-34,4,10.0,Singer,Skubal,Hahn,2:27,D,,.00,+,

1,Friday Jul 24,boxscore,LAA,@,OAK,L-wo,3,7,10,0-1,4,1.0,Smith,Robles,,3:46,N,,1.18,-,
2,Saturday Jul 25,boxscore,LAA,@,OAK,W,4,1,,1-1,2,1.0,Bundy,Manaea,Robles,2:27,D,,1.17,+,
3,Sunday Jul 26,boxscore,LAA,@,OAK,L,4,6,,1-2,3,1.0,Petit,Ohtani,Hendriks,3:02,D,,1.21,-,
4,Monday Jul 27,boxscore,LAA,@,OAK,L,0,3,,1-3,4,2.0,Smith,Canning,Soria,2:59,D,,1.19,--,
5,Tuesday Jul 28,boxscore,LAA,,SEA,W,10,2,,2-3,3,1.0,Buchter,Sheffield,,3:15,N,,1.15,+,
6,Wednesday Jul 29,boxscore,LAA,,SEA,L,7,10,,2-4,4,1.0,Shaw,Barnes,Altavilla,3:47,N,,1.21,-,
7,Thursday Jul 30,boxscore,LAA,,SEA,L,5,8,,2-5,5,1.5,Gonzales,Bundy,,2:59,N,,1.19,--,
8,Friday Jul 31,boxscore,LAA,,HOU,L,6,9,,2-6,5,2.5,Bielak,Andriese,Scrubb,4:21,N,,1.16,---,
9,Saturday Aug 1,boxscore,LAA,,HOU,W-wo,5,4,10,3-6,4,1.5,Buchter,Rodriguez,,3:58,D,,1.10,+,
10,Sunday Aug 2,boxscore,LAA,,HOU,L,5,6,11,3-7,5,2.5,Taylor,Barnes,,4:37,D,,1.20,-,
11,Tuesday Aug 4,boxscore,LAA,@,SEA,W,5,3,,4-7,3,3.0,Heaney,Dunn,Buttrey,2:55,N,,1.12,+,
12,Wednesday Aug 5,boxscore,LAA,@,SEA,L,6,7,,4-8,4,4.0,Gonzales,Teheran,Edwards,3:09,N,,1.17,-,
13,Thursday Aug 6,boxscore,LAA,@,SEA,W,6,1,,5-8,3,4.0,Bundy,Walker,,2:23,D,,1.14,+,
14,Friday Aug 7,boxscore,LAA,@,TEX,L,3,4,,5-9,3,5.0,Lyles,Canning,Montero,3:38,N,,1.21,-,
15,Saturday Aug 8,boxscore,LAA,@,TEX,L,0,2,,5-10,4,6.0,Volquez,Sandoval,Montero,2:46,N,,1.19,--,
16,Sunday Aug 9,boxscore,LAA,@,TEX,L,3,7,,5-11,5,7.0,Lynn,Heaney,,3:36,D,,1.12,---,
17,Monday Aug 10,boxscore,LAA,,OAK,W,10,9,,6-11,5,6.0,Peña,Petit,Buttrey,3:41,N,,.95,+,
18,Tuesday Aug 11,boxscore,LAA,,OAK,W,6,0,,7-11,4,5.0,Bundy,Fiers,,2:56,N,,1.07,++,
19,Wednesday Aug 12,boxscore,LAA,,OAK,L,4,8,,7-12,4,6.0,Bassitt,Canning,,3:20,D,,1.17,-,
20,Friday Aug 14,boxscore,LAA,,LAD,L,4,7,,7-13,4,7.0,Kershaw,Sandoval,Jansen,2:58,N,,.91,--,
21,Saturday Aug 15,boxscore,LAA,,LAD,L,5,6,10,7-14,4,8.0,McGee,Middleton,Jansen,3:17,N,,.80,---,
22,Sunday Aug 16,boxscore,LAA,,LAD,L,3,8,,7-15,4,9.0,Alexander,Teheran,,3:10,D,,.67,----,
23,Monday Aug 17,boxscore,LAA,,SFG,W-wo,7,6,,8-15,4,8.0,Buttrey,Gott,,3:12,N,,.56,+,
24,Tuesday Aug 18,boxscore,LAA,,SFG,L,2,8,,8-16,4,8.0,García,Bundy,,3:06,D,,.64,-,
25,Wednesday Aug 19,boxscore,LAA,@,SFG,L,2,7,,8-17,4,9.0,Cueto,Sandoval,,3:05,N,,.56,--,
26,Thursday Aug 20,boxscore,LAA,@,SFG,L,5,10,,8-18,4,10.0,Gausman,Suarez,,3:40,N,,.44,---,
27,Friday Aug 21,boxscore,LAA,@,OAK,L,3,5,,8-19,5,11.0,Fiers,Heaney,Hendriks,3:07,N,,.35,----,
28,Saturday Aug 22,boxscore,LAA,@,OAK,W,4,3,,9-19,5,10.0,Andriese,Bassitt,Buttrey,3:06,D,,.26,+,
29,Sunday Aug 23,boxscore,LAA,@,OAK,L-wo,4,5,10,9-20,5,11.0,Hendriks,Buttrey,,3:40,D,,.37,-,
30,Monday Aug 24,boxscore,LAA,@,HOU,L,4,11,,9-21,5,11.0,Valdez,Sandoval,,3:25,N,,.40,--,
31,Tuesday Aug 25 (1),boxscore,LAA,@,HOU,L,3,6,7,9-22,5,11.5,Javier,Suarez,Pressly,2:26,D,,.28,---,
32,Tuesday Aug 25 (2),boxscore,LAA,@,HOU,W,12,5,7,10-22,5,11.5,Peña,Bielak,,3:24,N,,.17,+,2020-08-27 (Tropical storm Laura; (Game2))
33,Friday Aug 28,boxscore,LAA,,SEA,W,3,2,,11-22,5,11.5,Heaney,Margevicius,Buttrey,2:50,N,,.21,++,
34,Saturday Aug 29,boxscore,LAA,,SEA,W,16,3,,12-22,5,10.0,Bundy,Sheffield,,3:26,N,,.26,+++,
35,Sunday Aug 30,boxscore,LAA,,SEA,L,1,2,10,12-23,5,10.5,Williams,Quijada,Ramirez,3:27,D,,.26,-,
36,Monday Aug 31,boxscore,LAA,,SEA,L,1,2,,12-24,5,11.0,Gonzales,Andriese,,2:30,D,,.18,--,
37,Wednesday Sep 2,boxscore,LAA,,SDP,L,4,11,,12-25,5,11.5,Hill,Buttrey,,3:13,N,,.11,---,
38,Thursday Sep 3,boxscore,LAA,,SDP,W,2,0,,13-25,5,11.0,Heaney,Clevinger,Peña,2:40,D,,.06,+,
39,Friday Sep 4,boxscore,LAA,,HOU,W-wo,6,5,11,14-25,4,10.0,Andriese,Raley,,4:27,N,,.10,++,
40,Saturday Sep 5 (1),boxscore,LAA,,HOU,W-wo,10,9,7,15-25,4,9.5,Peña,Paredes,,3:01,D,,.15,+++,2020-08-26 (Tropical storm Laura; Played at ANA; HOU was home team; (Game2))
41,Saturday Sep 5 (2),boxscore,LAA,,HOU,W,7,6,7,16-25,4,9.5,Ramirez,Castellanos,Buttrey,2:44,N,,.22,++++,
42,Sunday Sep 6,boxscore,LAA,,HOU,W,9,5,,17-25,4,8.5,Mayers,Valdez,,3:28,D,,.31,+++++,
43,Tuesday Sep 8,boxscore,LAA,@,TEX,L,1,7,,17-26,4,9.5,Lynn,Heaney,,2:52,N,,.35,-,
44,Wednesday Sep 9,boxscore,LAA,@,TEX,L,3,7,,17-27,4,10.5,King,Teheran,,3:38,N,,.24,--,
45,Thursday Sep 10,boxscore,LAA,@,TEX,W,6,2,,18-27,4,10.5,Bundy,Gibson,,3:04,D,,.20,+,
46,Friday Sep 11,boxscore,LAA,@,COL,L-wo,4,8,,18-28,4,11.5,Bard,Buttrey,,3:08,N,,.34,-,
