Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
99,MIL,2022-07-27,,MIN,W 10-4,41,30,10,8,4,1,0,3,10,0,0,10,6,.267,.439,.600,1.039,18,1,0,0,1,0
100,MIL,2022-07-29,@,BOS,W 4-1,39,32,4,8,5,2,1,0,4,0,0,5,12,.250,.359,.375,.734,12,2,1,0,1,2
101,MIL,2022-07-30,@,BOS,W 9-4,46,38,9,14,5,6,0,3,8,3,0,5,9,.368,.435,.763,1.198,29,1,1,0,2,1
102,MIL,2022-07-31,@,BOS,L 2-7,37,35,2,11,8,2,0,1,2,0,1,1,4,.314,.351,.457,.808,16,2,1,0,0,1
103,MIL,2022-08-02,@,PIT,L 3-5,39,36,3,9,4,2,0,3,3,0,0,2,8,.250,.308,.556,.863,20,0,1,0,0,0
104,MIL,2022-08-03,@,PIT,L 7-8,43,38,7,12,9,3,0,0,7,2,0,5,6,.316,.395,.395,.790,15,1,0,0,0,0
105,MIL,2022-08-04,@,PIT,L 4-5 (10),42,34,4,7,3,2,0,2,4,0,0,5,9,.206,.341,.441,.783,15,1,2,1,0,2
106,MIL,2022-08-05,,CIN,W 5-1,38,31,5,7,4,1,0,2,5,2,0,7,8,.226,.368,.452,.820,14,0,0,0,0,0
107,MIL,2022-08-06,,CIN,L 5-7,40,33,5,9,5,2,0,2,5,0,1,5,6,.273,.375,.515,.890,17,0,1,0,1,0
108,MIL,2022-08-07,,CIN,L 2-4 (10),39,33,2,5,3,0,0,2,2,0,0,4,10,.152,.282,.333,.615,11,1,2,0,0,0
109,MIL,2022-08-09,,TBR,W 5-3,36,30,5,7,5,2,0,0,5,1,0,4,12,.233,.361,.300,.661,9,1,2,0,0,0
110,MIL,2022-08-10,,TBR,W 4-3 (10),38,34,4,7,5,1,0,1,4,0,0,4,12,.206,.289,.324,.613,11,0,0,0,0,1
111,MIL,2022-08-12,@,STL,L 1-3,36,34,1,8,6,1,1,0,1,0,0,2,11,.235,.278,.324,.601,11,1,0,0,0,0
112,MIL,2022-08-13,@,STL,W 3-2 (10),35,33,3,4,2,0,1,1,3,0,0,1,8,.121,.143,.273,.416,9,0,0,0,1,0
113,MIL,2022-08-14,@,STL,L 3-6,32,32,3,6,4,0,0,2,3,0,0,0,7,.188,.188,.375,.563,12,1,0,0,0,0
114,MIL,2022-08-15,,LAD,L 0-4,33,31,0,4,3,1,0,0,0,0,0,2,10,.129,.182,.161,.343,5,1,0,0,0,0
115,MIL,2022-08-16,,LAD,W 5-4 (11),44,36,5,5,2,1,0,2,5,0,0,8,14,.139,.295,.333,.629,12,0,0,0,0,0
116,MIL,2022-08-17,,LAD,L 1-2,34,30,1,4,4,0,0,0,1,1,0,4,10,.133,.235,.133,.369,4,1,0,0,0,0
117,MIL,2022-08-18,,LAD,W 5-3,34,30,5,6,2,1,0,3,5,1,0,2,14,.200,.273,.533,.806,16,0,1,1,0,0
118,MIL,2022-08-19,@,CHC,L 7-8,39,35,7,9,5,1,0,3,7,0,0,4,7,.257,.333,.543,.876,19,1,0,0,0,0
119,MIL,2022-08-20,@,CHC,L 5-6 (11),45,37,5,4,3,0,0,1,5,1,0,7,9,.108,.267,.189,.456,7,1,1,0,0,0
120,MIL,2022-08-21,@,CHC,W 5-2,35,31,5,7,4,0,0,3,5,1,1,3,12,.226,.286,.516,.802,16,1,0,0,1,0
121,MIL,2022-08-22,@,LAD,W 4-0,36,31,4,5,1,2,0,2,4,1,0,2,11,.161,.250,.419,.669,13,0,2,0,1,0
122,MIL,2022-08-23,@,LAD,L 1-10,32,30,1,4,4,0,0,0,1,0,0,2,5,.133,.188,.133,.321,4,1,0,0,0,0
123,MIL,2022-08-24,@,LAD,L 6-12,41,36,6,9,5,2,0,2,6,0,0,3,13,.250,.341,.472,.814,17,0,2,0,0,0
124,MIL,2022-08-26,,CHC,L 3-4 (10),42,35,3,7,4,1,0,2,3,0,1,7,12,.200,.333,.400,.733,14,2,0,0,0,0
125,MIL,2022-08-27,,CHC,W 7-0,40,36,7,12,8,1,0,3,6,0,0,3,6,.333,.385,.611,.996,22,0,0,1,0,0
126,MIL,2022-08-28,,CHC,W 9-7,42,38,9,16,11,3,0,2,9,0,1,4,7,.421,.476,.658,1.134,25,0,0,0,0,0
127,MIL,2022-08-29,,PIT,W 7-5,39,34,7,11,8,1,0,2,7,1,0,5,7,.324,.410,.529,.940,18,0,0,0,0,0
128,MIL,2022-08-30,,PIT,L 2-4,34,32,2,7,5,1,0,1,2,0,0,2,10,.219,.265,.344,.608,11,2,0,0,0,0
129,MIL,2022-08-31,,PIT,W 6-1,43,34,6,8,6,2,0,0,6,1,0,9,8,.235,.395,.294,.689,10,0,0,0,0,2
130,MIL,2022-09-01,@,ARI,L 0-5,30,30,0,4,4,0,0,0,0,0,0,0,11,.133,.133,.133,.267,4,1,0,0,0,0
131,MIL,2022-09-02,@,ARI,L 1-2,39,35,1,9,9,0,0,0,1,0,0,4,12,.257,.333,.257,.590,9,0,0,0,0,0
132,MIL,2022-09-03,@,ARI,W 8-6 (10),46,42,8,12,5,4,0,3,7,1,0,3,7,.286,.348,.595,.943,25,0,1,0,0,0
133,MIL,2022-09-04,@,ARI,L 1-5,32,30,1,3,2,0,0,1,1,0,0,1,8,.100,.156,.200,.356,6,0,1,0,0,0
134,MIL,2022-09-05,@,COL,W 6-4,38,34,6,9,6,2,0,1,6,2,0,1,11,.265,.316,.412,.728,14,1,2,0,1,0
135,MIL,2022-09-06,@,COL,L 7-10 (10),41,37,7,9,3,4,0,2,7,1,0,4,10,.243,.317,.514,.831,19,1,0,0,0,0
136,MIL,2022-09-07,@,COL,L 4-8,35,34,4,7,3,1,1,2,4,0,0,1,11,.206,.229,.471,.699,16,0,0,0,0,0
137,MIL,2022-09-08 (1),,SFG,W 2-1,28,26,2,3,1,2,0,0,2,1,0,2,6,.115,.179,.192,.371,5,1,0,0,0,0
138,MIL,2022-09-08 (2),,SFG,W 4-2,37,29,4,6,5,1,0,0,2,1,0,6,8,.207,.351,.241,.593,7,1,1,0,1,1
139,MIL,2022-09-09,,CIN,L 2-8,30,29,2,5,3,1,0,1,2,0,1,0,11,.172,.200,.310,.510,9,2,1,0,0,0
140,MIL,2022-09-10,,CIN,W 5-1,34,29,5,6,1,2,1,2,5,0,0,5,11,.207,.324,.552,.875,16,1,0,0,0,1
141,MIL,2022-09-11,,CIN,W 7-6,39,33,7,9,5,1,0,3,7,0,0,5,6,.273,.385,.576,.960,19,0,1,0,0,0
142,MIL,2022-09-13,@,STL,W 8-4,44,39,8,11,5,5,0,1,8,1,0,3,8,.282,.364,.487,.851,19,0,2,0,0,1
143,MIL,2022-09-14,@,STL,L 1-4,40,35,1,10,10,0,0,0,1,0,1,4,10,.286,.350,.286,.636,10,0,0,0,1,0
144,MIL,2022-09-16,,NYY,W 7-6,45,36,7,10,6,3,0,1,6,0,0,8,10,.278,.400,.444,.844,16,0,0,0,1,0
145,MIL,2022-09-17,,NYY,W 4-1,33,28,4,4,2,1,0,1,4,1,0,4,8,.143,.273,.286,.558,8,0,1,0,0,0
146,MIL,2022-09-18,,NYY,L 8-12,43,39,8,12,5,4,0,3,8,1,0,4,13,.308,.372,.641,1.013,25,0,0,0,0,0
147,MIL,2022-09-19,,NYM,L 2-7,31,31,2,4,1,2,0,1,2,0,0,0,13,.129,.129,.290,.419,9,0,0,0,0,0
148,MIL,2022-09-20,,NYM,L 5-7,42,38,5,11,7,4,0,0,5,1,0,3,11,.289,.357,.395,.752,15,0,1,0,0,0
149,MIL,2022-09-21,,NYM,W 6-0,34,29,6,7,5,0,0,2,6,0,0,4,4,.241,.333,.448,.782,13,1,0,1,0,1
150,MIL,2022-09-22,@,CIN,W 5-1,36,31,5,4,1,0,0,3,5,0,0,5,10,.129,.250,.419,.669,13,0,0,0,0,0
151,MIL,2022-09-23,@,CIN,W 5-3,44,38,5,11,9,2,0,0,4,4,0,6,9,.289,.386,.342,.728,13,0,0,0,0,0
152,MIL,2022-09-24,@,CIN,W 10-2,42,38,10,13,8,2,0,3,10,0,0,3,4,.342,.405,.632,1.036,24,2,1,0,0,0
153,MIL,2022-09-25,@,CIN,L 1-2,31,30,1,5,3,1,0,1,1,0,0,1,10,.167,.194,.300,.494,9,1,0,0,0,0
154,MIL,2022-09-27,,STL,L 2-6,35,32,2,6,4,1,0,1,2,0,0,3,13,.188,.257,.313,.570,10,1,0,0,0,0
155,MIL,2022-09-28,,STL,W 5-1,38,32,5,9,5,4,0,0,5,0,0,6,11,.281,.395,.406,.801,13,1,0,0,0,0
156,MIL,2022-09-29,,MIA,L 2-4,37,34,2,10,5,5,0,0,1,0,1,2,5,.294,.351,.441,.793,15,2,1,0,0,0
157,MIL,2022-09-30,,MIA,W 1-0,29,27,1,5,3,2,0,0,1,2,0,0,8,.185,.179,.259,.438,7,0,0,1,1,0
158,MIL,2022-10-01,,MIA,L 3-4,39,34,3,7,6,0,0,1,3,0,0,4,16,.206,.308,.294,.602,10,0,1,0,0,0
159,MIL,2022-10-02,,MIA,L 3-4 (12),48,38,3,7,5,2,0,0,3,1,1,8,12,.184,.326,.237,.563,9,2,0,2,0,2
160,MIL,2022-10-03,,ARI,W 6-5 (10),39,34,6,7,4,1,0,2,4,0,0,4,6,.206,.308,.412,.719,14,1,1,0,0,0
161,MIL,2022-10-04,,ARI,W 3-0,35,32,3,8,4,2,0,2,3,3,0,3,9,.250,.314,.500,.814,16,0,0,0,0,0
162,MIL,2022-10-05,,ARI,L 2-4,35,32,2,7,4,2,0,1,2,1,2,3,11,.219,.286,.375,.661,12,0,0,0,0,0

1,MIN,2022-04-08,,SEA,L 1-2,34,29,1,4,3,0,0,1,1,0,0,4,6,.138,.265,.241,.506,7,2,1,0,0,0
2,MIN,2022-04-09,,SEA,L 3-4,34,31,3,4,2,0,0,2,3,0,0,2,14,.129,.206,.323,.528,10,0,1,0,0,0
3,MIN,2022-04-10,,SEA,W 10-4,38,35,10,10,3,1,0,6,10,0,0,3,9,.286,.342,.829,1.171,29,0,0,0,0,0
4,MIN,2022-04-11,,SEA,W 4-0,36,32,4,10,7,3,0,0,4,1,0,3,8,.313,.371,.406,.778,13,1,0,0,0,0
5,MIN,2022-04-12,,LAD,L 2-7,37,33,2,5,2,3,0,0,1,0,0,3,9,.152,.243,.242,.486,8,0,1,0,0,0
6,MIN,2022-04-13,,LAD,L 0-7,29,28,0,1,1,0,0,0,0,0,0,1,14,.036,.069,.036,.105,1,0,0,0,0,0
7,MIN,2022-04-15,@,BOS,W 8-4,44,34,8,9,4,4,0,1,8,2,1,8,13,.265,.432,.471,.902,16,1,2,0,0,0
8,MIN,2022-04-16,@,BOS,L 0-4,33,29,0,5,4,1,0,0,0,0,1,4,10,.172,.273,.207,.480,6,2,0,0,0,0
9,MIN,2022-04-17,@,BOS,L 1-8,33,29,1,4,4,0,0,0,1,0,0,3,10,.138,.212,.138,.350,4,1,0,0,1,0
10,MIN,2022-04-18,@,BOS,W 8-3,42,35,8,9,7,0,0,2,6,1,0,7,6,.257,.381,.429,.810,15,1,0,0,0,1
11,MIN,2022-04-19,@,KCR,L 3-4,39,35,3,9,5,3,1,0,3,0,0,4,5,.257,.333,.400,.733,14,0,0,0,0,0
12,MIN,2022-04-20,@,KCR,L 0-2,32,29,0,5,5,0,0,0,0,0,0,2,6,.172,.250,.172,.422,5,3,1,0,0,0
13,MIN,2022-04-21,@,KCR,W 1-0,34,31,1,8,8,0,0,0,1,0,0,2,5,.258,.294,.258,.552,8,2,0,0,1,0
14,MIN,2022-04-22,,CHW,W 2-1,30,27,2,5,3,2,0,0,1,0,1,3,9,.185,.267,.259,.526,7,1,0,0,0,0
15,MIN,2022-04-23,,CHW,W 9-2,43,38,9,14,10,2,0,2,9,0,0,4,11,.368,.442,.579,1.021,22,0,1,0,0,0
16,MIN,2022-04-24,,CHW,W 6-4 (10),46,36,6,9,7,0,0,2,6,0,0,9,14,.250,.391,.417,.808,15,0,0,0,1,0
17,MIN,2022-04-26,,DET,W 5-4,34,29,5,5,3,1,0,1,3,0,0,5,10,.172,.294,.310,.604,9,1,0,0,0,0
18,MIN,2022-04-27,,DET,W 5-0,34,31,5,9,3,3,0,3,5,0,1,3,3,.290,.353,.677,1.030,21,1,0,0,0,0
19,MIN,2022-04-28,,DET,W 7-1,39,35,7,12,10,2,0,0,6,0,0,3,8,.343,.395,.400,.795,14,1,0,1,0,0
20,MIN,2022-04-29,@,TBR,L 1-6,30,29,1,3,2,1,0,0,1,0,0,0,8,.103,.133,.138,.271,4,0,1,0,0,0
21,MIN,2022-04-30,@,TBR,W 9-1,45,42,9,14,7,4,0,3,9,0,0,3,14,.333,.378,.643,1.021,27,0,0,0,0,0
22,MIN,2022-05-01,@,TBR,W 9-3,43,40,9,13,8,4,0,1,9,0,0,3,8,.325,.372,.500,.872,20,1,0,0,0,0
23,MIN,2022-05-02,@,BAL,W 2-1,33,32,2,7,6,1,0,0,2,0,1,1,8,.219,.242,.250,.492,8,1,0,0,0,0
24,MIN,2022-05-03,@,BAL,W 7-2,41,35,7,10,2,7,0,1,7,0,0,3,7,.286,.366,.571,.937,20,0,2,0,1,0
25,MIN,2022-05-04,@,BAL,L 4-9,34,28,4,8,7,0,0,1,4,0,0,4,6,.286,.382,.393,.775,11,4,1,0,1,0
26,MIN,2022-05-05,@,BAL,L 3-5,37,32,3,9,7,1,0,1,3,0,1,4,5,.281,.378,.406,.785,13,1,1,0,0,0
27,MIN,2022-05-06,,OAK,W 2-1,36,32,2,8,4,2,0,2,2,0,0,4,8,.250,.333,.500,.833,16,0,0,0,0,0
28,MIN,2022-05-07,,OAK,W 1-0,31,28,1,5,2,2,0,1,1,0,0,2,9,.179,.258,.357,.615,10,1,1,0,0,0
29,MIN,2022-05-08,,OAK,W 4-3,33,31,4,9,6,3,0,0,4,1,0,1,5,.290,.303,.387,.690,12,2,0,0,1,0
30,MIN,2022-05-10,,HOU,L 0-5,29,27,0,3,3,0,0,0,0,0,0,2,5,.111,.172,.111,.284,3,2,0,0,0,0
31,MIN,2022-05-11,,HOU,L 3-11,42,37,3,10,7,3,0,0,3,0,0,3,10,.270,.333,.351,.685,13,0,1,0,1,0
32,MIN,2022-05-12,,HOU,L 0-5,36,34,0,7,5,2,0,0,0,0,0,2,13,.206,.250,.265,.515,9,0,0,0,0,0
33,MIN,2022-05-13,,CLE,W 12-8,41,34,12,13,6,3,0,4,11,0,0,5,8,.382,.463,.824,1.287,28,2,1,0,1,0
34,MIN,2022-05-14,,CLE,L 2-3 (10),43,39,2,10,7,2,0,1,2,1,0,3,9,.256,.326,.385,.710,15,1,1,0,0,0
35,MIN,2022-05-15,,CLE,W 3-1,30,28,3,4,2,0,0,2,3,1,0,2,4,.143,.200,.357,.557,10,0,0,0,0,0
36,MIN,2022-05-16,@,OAK,W 3-1,38,34,3,8,5,2,0,1,3,0,0,3,7,.235,.297,.382,.680,13,0,0,1,0,0
37,MIN,2022-05-17,@,OAK,L 2-5,37,34,2,7,4,1,0,2,2,0,0,3,10,.206,.270,.412,.682,14,0,0,0,0,0
38,MIN,2022-05-18,@,OAK,W 14-4,50,38,14,14,9,5,0,0,14,2,0,10,7,.368,.500,.500,1.000,19,1,1,0,1,0
39,MIN,2022-05-20,@,KCR,W 6-4,41,33,6,7,5,2,0,0,6,0,1,6,6,.212,.317,.273,.590,9,0,0,0,2,0
40,MIN,2022-05-21,@,KCR,W 9-2,41,31,9,9,6,3,0,0,8,1,0,6,5,.290,.385,.387,.772,12,1,0,2,2,0
41,MIN,2022-05-22,@,KCR,W 7-6,44,35,7,12,9,1,1,1,7,0,0,7,6,.343,.432,.514,.946,18,2,0,0,2,0
42,MIN,2022-05-23,,DET,W 5-4,35,31,5,7,6,0,0,1,5,0,0,4,8,.226,.314,.323,.637,10,1,0,0,0,0
43,MIN,2022-05-24,,DET,W 2-0,34,30,2,8,6,2,0,0,2,0,0,4,8,.267,.353,.333,.686,10,1,0,0,0,0
44,MIN,2022-05-25,,DET,L 2-4 (10),41,38,2,7,5,1,0,1,2,0,0,2,13,.184,.244,.289,.533,11,0,1,0,0,0
45,MIN,2022-05-26,,KCR,L 2-3,41,39,2,12,11,1,0,0,2,0,0,2,10,.308,.341,.333,.675,13,0,0,0,0,0
46,MIN,2022-05-27,,KCR,W 10-7,47,38,10,15,11,1,1,2,10,0,0,7,4,.395,.478,.632,1.110,24,0,0,1,1,1
47,MIN,2022-05-28,,KCR,L 3-7,41,38,3,11,9,1,0,1,3,0,0,3,10,.289,.341,.395,.736,15,0,0,0,0,0
48,MIN,2022-05-29,,KCR,W 7-3,38,34,7,11,5,3,0,3,7,0,0,3,5,.324,.395,.676,1.071,23,0,1,0,0,0
49,MIN,2022-05-30,@,DET,L 5-7,38,36,5,10,6,1,0,3,4,0,0,2,7,.278,.316,.556,.871,20,1,0,0,0,0
50,MIN,2022-05-31 (1),@,DET,W 8-2,40,38,8,9,6,2,0,1,8,0,0,2,12,.237,.275,.368,.643,14,0,0,0,0,0
51,MIN,2022-05-31 (2),@,DET,L 0-4,32,30,0,3,2,1,0,0,0,0,0,2,8,.100,.156,.133,.290,4,0,0,0,0,0
52,MIN,2022-06-01,@,DET,L 0-5,30,29,0,2,2,0,0,0,0,0,0,1,9,.069,.100,.069,.169,2,1,0,0,0,0
53,MIN,2022-06-02,@,DET,L 2-3,37,32,2,5,3,2,0,0,2,2,0,5,9,.156,.270,.219,.489,7,0,0,0,0,0
54,MIN,2022-06-03,@,TOR,W 9-3,39,37,9,12,5,2,0,5,9,1,0,1,12,.324,.359,.784,1.143,29,1,1,0,0,0
55,MIN,2022-06-04,@,TOR,L 3-12,35,32,3,6,3,2,0,1,3,0,0,2,15,.188,.257,.344,.601,11,1,1,0,0,0
56,MIN,2022-06-05,@,TOR,W 8-6,44,40,8,16,13,0,1,2,7,0,0,2,6,.400,.442,.600,1.042,24,0,1,1,0,0
57,MIN,2022-06-07,,NYY,L 4-10,40,36,4,12,9,2,0,1,4,0,0,1,7,.333,.350,.472,.822,17,1,1,0,2,0
58,MIN,2022-06-08,,NYY,W 8-1,37,34,8,11,6,3,0,2,8,0,0,3,7,.324,.378,.588,.967,20,0,0,0,0,0
59,MIN,2022-06-09,,NYY,L 7-10,39,35,7,9,3,1,0,5,7,0,0,4,8,.257,.333,.714,1.048,25,0,0,0,0,0
60,MIN,2022-06-10,,TBR,W 9-4,41,38,9,13,7,3,0,3,8,0,0,3,5,.342,.390,.658,1.048,25,0,0,0,0,0
61,MIN,2022-06-11,,TBR,W 6-5,37,32,6,11,7,3,0,1,6,0,0,5,8,.344,.432,.531,.964,17,2,0,0,0,0
62,MIN,2022-06-12,,TBR,L 0-6,35,31,0,5,5,0,0,0,0,0,0,4,7,.161,.257,.161,.418,5,2,0,0,0,0
63,MIN,2022-06-13,@,SEA,W 3-2,40,36,3,9,7,1,0,1,3,0,0,4,11,.250,.325,.361,.686,13,0,0,0,0,0
64,MIN,2022-06-14,@,SEA,L 0-5,32,30,0,4,4,0,0,0,0,0,0,2,9,.133,.188,.133,.321,4,1,0,0,0,0
65,MIN,2022-06-15,@,SEA,W 5-0,38,34,5,8,5,3,0,0,5,0,0,4,4,.235,.316,.324,.639,11,1,0,0,0,0
66,MIN,2022-06-17,@,ARI,L 2-7,37,36,2,10,4,5,0,1,2,0,0,1,5,.278,.297,.500,.797,18,1,0,0,0,0
67,MIN,2022-06-18,@,ARI,W 11-1,46,41,11,14,9,3,0,2,11,0,0,5,10,.341,.413,.561,.974,23,0,0,0,0,0
68,MIN,2022-06-19,@,ARI,L 1-7,33,31,1,5,3,2,0,0,0,0,0,2,7,.161,.212,.226,.438,7,1,0,0,0,0
69,MIN,2022-06-21,,CLE,L 5-6 (11),44,41,5,9,4,4,0,1,5,0,1,3,15,.220,.273,.390,.663,16,0,0,0,0,0
70,MIN,2022-06-22,,CLE,L 10-11,40,36,10,12,6,1,1,4,10,0,0,3,8,.333,.375,.750,1.125,27,1,0,0,1,0
71,MIN,2022-06-23,,CLE,W 1-0,31,29,1,5,3,1,0,1,1,0,0,2,9,.172,.226,.310,.536,9,0,0,0,0,0
72,MIN,2022-06-24,,COL,L 0-1,33,28,0,3,2,1,0,0,0,0,0,5,2,.107,.242,.143,.385,4,2,0,0,0,0
73,MIN,2022-06-25,,COL,W 6-0,38,33,6,10,6,3,1,0,6,0,0,4,7,.303,.368,.455,.823,15,0,0,0,1,0
74,MIN,2022-06-26,,COL,W 6-3,36,33,6,10,7,2,1,0,6,0,0,2,5,.303,.333,.424,.758,14,0,0,0,1,0
75,MIN,2022-06-27,@,CLE,W 11-1,43,38,11,14,9,2,0,3,11,0,0,2,9,.368,.419,.658,1.076,25,1,2,0,1,0
76,MIN,2022-06-28 (1),@,CLE,L 2-3,37,34,2,6,3,1,1,1,2,0,0,3,11,.176,.243,.353,.596,12,2,0,0,0,0
77,MIN,2022-06-28 (2),@,CLE,W 6-0,42,37,6,13,9,0,1,3,6,0,1,5,8,.351,.429,.649,1.077,24,1,0,0,0,0
78,MIN,2022-06-29,@,CLE,L 6-7 (10),41,41,6,11,5,3,0,3,6,0,0,0,5,.268,.268,.561,.829,23,0,0,0,0,0
79,MIN,2022-06-30,@,CLE,L 3-5,36,33,3,7,6,1,0,0,3,0,1,2,7,.212,.278,.242,.520,8,0,1,0,0,0
80,MIN,2022-07-01,,BAL,W 3-2,29,28,3,5,3,1,0,1,3,0,0,1,7,.179,.207,.321,.528,9,0,0,0,0,0
81,MIN,2022-07-02,,BAL,W 4-3,36,34,4,10,5,3,0,2,4,0,0,1,10,.294,.306,.559,.864,19,0,0,0,1,0
82,MIN,2022-07-03,,BAL,L 1-3,34,31,1,4,3,1,0,0,1,0,0,3,9,.129,.206,.161,.367,5,1,0,0,0,0
83,MIN,2022-07-04,@,CHW,W 6-3 (10),43,35,6,8,5,2,0,1,6,0,0,7,8,.229,.349,.371,.720,13,2,0,0,1,0
84,MIN,2022-07-05,@,CHW,W 8-2,43,38,8,12,6,1,0,5,8,1,0,5,7,.316,.395,.737,1.132,28,1,0,0,0,0
85,MIN,2022-07-06,@,CHW,L 8-9 (10),45,42,8,14,9,2,0,3,8,0,0,3,9,.333,.378,.595,.973,25,1,0,0,0,0
86,MIN,2022-07-08,@,TEX,L 5-6,41,39,5,11,6,3,0,2,5,0,0,1,9,.282,.317,.513,.830,20,1,1,0,0,0
87,MIN,2022-07-09,@,TEX,L 7-9,39,35,7,9,4,3,0,2,7,0,0,3,6,.257,.333,.514,.848,18,1,1,0,0,0
88,MIN,2022-07-10,@,TEX,W 6-5,40,33,6,10,7,1,0,2,5,0,1,6,7,.303,.425,.515,.940,17,3,1,0,0,0
89,MIN,2022-07-12,,MIL,L 3-6,37,32,3,6,4,1,0,1,3,0,0,3,6,.188,.297,.313,.610,10,1,2,0,0,0
90,MIN,2022-07-13,,MIL,W 4-1,41,34,4,10,8,1,0,1,4,0,0,6,9,.294,.415,.412,.826,14,0,1,0,0,1
91,MIN,2022-07-14,,CHW,L 2-12,39,37,2,11,8,1,1,1,2,0,0,2,8,.297,.333,.459,.793,17,0,0,0,0,0
92,MIN,2022-07-15,,CHW,L 2-6,36,32,2,7,6,1,0,0,2,0,0,4,5,.219,.306,.250,.556,8,2,0,0,0,0
93,MIN,2022-07-16,,CHW,W 6-3,36,34,6,10,6,1,0,3,6,0,0,2,11,.294,.333,.588,.922,20,0,0,0,0,0
94,MIN,2022-07-17,,CHW,L 0-11,32,29,0,1,1,0,0,0,0,0,1,3,9,.034,.125,.034,.159,1,0,0,0,0,0
95,MIN,2022-07-23,@,DET,W 8-4,40,37,8,11,10,0,0,1,7,0,1,1,5,.297,.300,.378,.678,14,0,0,0,2,0
96,MIN,2022-07-24,@,DET,W 9-1,44,39,9,12,8,4,0,0,9,0,0,2,6,.308,.386,.410,.797,16,2,3,0,0,0
97,MIN,2022-07-26,@,MIL,L 6-7,39,33,6,7,2,3,0,2,6,0,0,6,6,.212,.333,.485,.818,16,1,0,0,0,0
98,MIN,2022-07-27,@,MIL,L 4-10,37,35,4,7,3,2,0,2,4,1,0,2,15,.200,.243,.429,.672,15,0,0,0,0,0
99,MIN,2022-07-29,@,SDP,L 1-10,32,31,1,5,2,2,0,1,1,0,0,1,11,.161,.188,.323,.510,10,1,0,0,0,0
100,MIN,2022-07-30,@,SDP,W 7-4,38,34,7,9,6,1,0,2,6,1,0,3,12,.265,.342,.471,.813,16,2,1,0,0,0
101,MIN,2022-07-31,@,SDP,L 2-3,34,30,2,4,2,0,0,2,2,0,0,3,10,.133,.212,.333,.545,10,0,0,1,0,1
102,MIN,2022-08-01,,DET,W 5-3 (10),42,39,5,12,9,2,0,1,5,1,0,3,7,.308,.357,.436,.793,17,1,0,0,0,0
103,MIN,2022-08-02,,DET,L 3-5,37,30,3,7,5,1,0,1,3,0,0,5,3,.233,.324,.367,.691,11,2,0,0,2,0
104,MIN,2022-08-03,,DET,W 4-1,33,29,4,7,6,1,0,0,4,1,0,3,8,.241,.303,.276,.579,8,1,0,0,1,0
105,MIN,2022-08-04,,TOR,L 3-9,36,30,3,3,1,1,0,1,3,0,0,5,8,.100,.250,.233,.483,7,0,1,0,0,0
106,MIN,2022-08-05,,TOR,W 6-5 (10),43,39,6,11,6,3,0,2,6,0,0,4,6,.282,.349,.513,.862,20,2,0,0,0,1
107,MIN,2022-08-06,,TOR,W 7-3,40,35,7,11,4,5,1,1,7,2,0,4,5,.314,.385,.600,.985,21,0,0,1,0,0
108,MIN,2022-08-07,,TOR,L 2-3 (10),42,41,2,11,10,1,0,0,2,0,0,0,7,.268,.286,.293,.578,12,0,1,0,0,0
109,MIN,2022-08-09,@,LAD,L 3-10,34,34,3,7,5,0,1,1,3,0,0,0,11,.206,.206,.353,.559,12,0,0,0,0,0
110,MIN,2022-08-10,@,LAD,L 5-8,39,35,5,8,4,2,0,2,4,0,0,4,8,.229,.308,.457,.765,16,1,0,0,0,0
111,MIN,2022-08-12,@,LAA,W 4-0,37,33,4,9,5,2,0,2,4,0,0,4,9,.273,.351,.515,.867,17,2,0,0,0,0
112,MIN,2022-08-13,@,LAA,L 3-5 (11),48,40,3,10,9,0,0,1,3,3,0,6,15,.250,.354,.325,.679,13,1,1,0,1,2
113,MIN,2022-08-14,@,LAA,L 2-4,33,32,2,5,3,1,0,1,2,1,0,1,6,.156,.182,.281,.463,9,0,0,0,0,0
114,MIN,2022-08-15,,KCR,W 4-2,37,31,4,11,10,1,0,0,4,0,0,4,7,.355,.432,.387,.820,12,2,1,0,1,0
115,MIN,2022-08-16,,KCR,W 9-0,44,40,9,16,13,2,0,1,9,0,0,3,7,.400,.442,.525,.967,21,0,0,1,0,0
116,MIN,2022-08-17,,KCR,W 4-0,33,31,4,7,5,1,0,1,3,1,0,2,4,.226,.273,.355,.628,11,1,0,0,0,0
117,MIN,2022-08-19,,TEX,W 2-1,32,29,2,5,1,2,0,2,2,0,0,3,8,.172,.250,.448,.698,13,0,0,0,0,0
118,MIN,2022-08-20,,TEX,L 3-4 (10),42,37,3,6,5,1,0,0,2,0,0,5,5,.162,.262,.189,.451,7,1,0,0,0,0
119,MIN,2022-08-21,,TEX,L 0-7,31,30,0,4,4,0,0,0,0,0,0,0,8,.133,.161,.133,.295,4,1,1,0,0,0
120,MIN,2022-08-22,,TEX,L 1-2,35,32,1,7,4,1,2,0,1,1,1,3,6,.219,.286,.375,.661,12,1,0,0,0,0
121,MIN,2022-08-23,@,HOU,L 2-4,35,33,2,6,5,1,0,0,2,0,0,2,16,.182,.229,.212,.441,7,1,0,0,0,0
