Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
32,Friday May 3,boxscore,ATL,@,MIA,W,7,2,,16-16,2,2.5,Toussaint,Ureña,,3:08,N,7198,.98,+,
33,Saturday May 4,boxscore,ATL,@,MIA,W,9,2,,17-16,2,1.5,Soroka,Anderson,,3:15,N,10229,1.08,++,
34,Sunday May 5,boxscore,ATL,@,MIA,W,3,1,10,18-16,2,1.5,Tomlin,Guerrero,Jackson,3:29,D,11885,1.12,+++,
35,Monday May 6,boxscore,ATL,@,LAD,L,3,5,,18-17,2,1.5,Buehler,Gausman,Urías,2:45,N,43393,1.15,-,
36,Tuesday May 7,boxscore,ATL,@,LAD,L,0,9,,18-18,2,2.5,Ryu,Fried,,2:42,N,47337,1.15,--,
37,Wednesday May 8,boxscore,ATL,@,LAD,L,4,9,,18-19,2,3.5,Kershaw,Foltynewicz,,2:58,N,53707,1.03,---,
38,Thursday May 9,boxscore,ATL,@,ARI,L-wo,2,3,10,18-20,2,4.0,Duplantier,Minter,,3:13,N,17751,1.02,----,
39,Friday May 10,boxscore,ATL,@,ARI,W,2,1,,19-20,2,3.0,Winkler,López,Jackson,3:00,N,21932,.97,+,
40,Saturday May 11,boxscore,ATL,@,ARI,W,6,4,,20-20,2,3.0,Gausman,Kelly,Venters,3:09,N,33168,1.05,++,
41,Sunday May 12,boxscore,ATL,@,ARI,W,5,3,,21-20,2,3.0,Fried,Godley,Jackson,3:21,D,27460,1.08,+++,
42,Tuesday May 14,boxscore,ATL,,STL,L,3,14,,21-21,2,3.5,Flaherty,Foltynewicz,,3:00,N,23718,1.13,-,
43,Wednesday May 15,boxscore,ATL,,STL,W,4,0,,22-21,2,2.5,Soroka,Wacha,Jackson,2:40,N,23367,1.04,+,
44,Thursday May 16,boxscore,ATL,,STL,W,10,2,,23-21,2,1.5,Teheran,Wainwright,,3:16,N,28783,1.11,++,
45,Friday May 17,boxscore,ATL,,MIL,W,12,8,,24-21,2,1.5,Fried,Chacín,Jackson,3:25,N,36222,1.19,+++,
46,Saturday May 18,boxscore,ATL,,MIL,W-wo,4,3,10,25-21,2,1.5,Webb,Hader,,3:34,N,39121,1.22,++++,
47,Sunday May 19,boxscore,ATL,,MIL,L,2,3,10,25-22,2,2.5,Hader,Parsons,,2:44,D,36548,1.26,-,
48,Monday May 20,boxscore,ATL,@,SFG,W,4,1,,26-22,2,2.5,Soroka,Suárez,Newcomb,2:23,N,29815,1.21,+,
49,Tuesday May 21,boxscore,ATL,@,SFG,L-wo,3,4,,26-23,2,2.5,Gott,Jackson,,3:16,N,28030,1.22,-,
50,Wednesday May 22,boxscore,ATL,@,SFG,W,9,2,,27-23,2,1.5,Fried,Samardzija,,2:48,N,31402,1.18,+,
51,Thursday May 23,boxscore,ATL,@,SFG,W,5,4,13,28-23,2,1.5,Jackson,Moronta,,4:21,D,32463,1.23,++,
52,Friday May 24,boxscore,ATL,@,STL,W,5,2,,29-23,2,1.5,Foltynewicz,Mikolas,,2:44,N,44630,1.29,+++,
53,Saturday May 25,boxscore,ATL,@,STL,L,3,6,,29-24,2,2.5,Miller,Winkler,Hicks,2:40,N,45760,1.31,-,
54,Sunday May 26,boxscore,ATL,@,STL,W,4,3,10,30-24,2,1.5,Webb,Webb,Jackson,4:07,N,45152,1.27,+,
55,Tuesday May 28,boxscore,ATL,,WSN,L,4,5,,30-25,2,2.5,Strasburg,Fried,Doolittle,3:21,N,27573,1.36,-,
56,Wednesday May 29,boxscore,ATL,,WSN,L,4,14,,30-26,2,3.5,Sánchez,Gausman,McGowin,3:11,N,37726,1.31,--,
57,Friday May 31,boxscore,ATL,,DET,L,2,8,,30-27,2,3.0,Turnbull,Foltynewicz,,2:52,N,35524,1.23,---,
58,Saturday Jun 1,boxscore,ATL,,DET,W,10,5,,31-27,2,2.0,Soroka,Norris,Jackson,2:51,D,37108,1.20,+,
59,Sunday Jun 2,boxscore,ATL,,DET,W,7,4,,32-27,2,1.0,Toussaint,Jiménez,,3:18,D,28978,1.25,++,
60,Tuesday Jun 4,boxscore,ATL,@,PIT,W,12,5,,33-27,2,0.5,Winkler,Crick,,3:46,N,13963,1.35,+++,
61,Wednesday Jun 5,boxscore,ATL,@,PIT,L,4,7,,33-28,2,1.5,Musgrove,Gausman,,2:48,N,13904,1.33,-,
62,Thursday Jun 6,boxscore,ATL,@,PIT,L,1,6,,33-29,2,2.0,Archer,Foltynewicz,Vazquez,2:58,D,18232,1.31,--,
63,Friday Jun 7,boxscore,ATL,@,MIA,W,7,1,,34-29,2,2.0,Soroka,Ureña,,2:42,N,8589,1.30,+,
64,Saturday Jun 8,boxscore,ATL,@,MIA,W,1,0,,35-29,2,2.0,Teheran,Richards,Jackson,2:57,D,9771,1.30,++,
65,Sunday Jun 9,boxscore,ATL,@,MIA,W,7,6,12,36-29,2,1.0,Winkler,Conley,Tomlin,4:26,D,10959,1.34,+++,
66,Monday Jun 10,boxscore,ATL,,PIT,W,13,7,,37-29,1,Tied,Newcomb,McRae,Webb,3:35,N,21822,1.37,++++,
67,Tuesday Jun 11,boxscore,ATL,,PIT,W,7,5,8,38-29,1,Tied,Toussaint,Archer,Swarzak,3:15,N,31305,1.44,+++++,
68,Wednesday Jun 12,boxscore,ATL,,PIT,W-wo,8,7,11,39-29,1,up 1.0,Webb,Feliz,,4:17,N,24428,1.44,++++++,
69,Thursday Jun 13,boxscore,ATL,,PIT,W,6,5,,40-29,1,up 1.5,Teheran,Musgrove,Jackson,3:30,D,35108,1.37,+++++++,
70,Friday Jun 14,boxscore,ATL,,PHI,W-wo,9,8,,41-29,1,up 2.5,Blevins,Neris,,3:30,N,41975,1.89,++++++++,
71,Saturday Jun 15,boxscore,ATL,,PHI,L,5,6,,41-30,1,up 1.5,Ramos,Jackson,Neris,3:55,N,43593,1.85,-,
72,Sunday Jun 16,boxscore,ATL,,PHI,W,15,1,,42-30,1,up 2.5,Foltynewicz,Velasquez,,3:09,D,40855,1.88,+,
73,Monday Jun 17,boxscore,ATL,,NYM,W,12,3,,43-30,1,up 3.0,Soroka,Wheeler,,3:05,N,24660,1.55,++,
74,Tuesday Jun 18,boxscore,ATL,,NYM,L,2,10,,43-31,1,up 2.5,deGrom,Teheran,,3:04,N,24791,1.48,-,
75,Wednesday Jun 19,boxscore,ATL,,NYM,W,7,2,,44-31,1,up 4.0,Fried,Matz,,3:03,N,37104,1.57,+,
76,Friday Jun 21,boxscore,ATL,@,WSN,L,3,4,,44-32,1,up 4.5,Strasburg,Keuchel,Suero,3:01,N,34212,1.56,-,
77,Saturday Jun 22,boxscore,ATL,@,WSN,W,13,9,,45-32,1,up 5.5,Minter,Ross,,3:42,N,37492,1.64,+,
78,Sunday Jun 23,boxscore,ATL,@,WSN,W,4,3,10,46-32,1,up 6.5,Minter,Rainey,Jackson,3:09,D,34256,1.50,++,
79,Monday Jun 24,boxscore,ATL,@,CHC,L,3,8,,46-33,1,up 5.5,Lester,Teheran,,3:01,N,37603,1.23,-,
80,Tuesday Jun 25,boxscore,ATL,@,CHC,W,3,2,,47-33,1,up 5.5,Fried,Montgomery,Jackson,2:59,N,37333,1.29,+,
81,Wednesday Jun 26,boxscore,ATL,@,CHC,W,5,3,,48-33,1,up 5.5,Keuchel,Darvish,Minter,3:02,N,38017,1.23,++,
82,Thursday Jun 27,boxscore,ATL,@,CHC,L,7,9,,48-34,1,up 4.5,Chatwood,Tomlin,Kimbrel,3:02,D,39823,1.20,-,
83,Friday Jun 28,boxscore,ATL,@,NYM,W,6,2,,49-34,1,up 5.5,Soroka,deGrom,,2:55,N,36421,1.31,+,
84,Saturday Jun 29,boxscore,ATL,@,NYM,W,5,4,,50-34,1,up 6.5,Newcomb,Lugo,Jackson,3:39,D,40809,1.26,++,
85,Sunday Jun 30,boxscore,ATL,@,NYM,L,5,8,,50-35,1,up 5.5,Font,Newcomb,Díaz,3:27,N,31743,1.10,-,
86,Tuesday Jul 2,boxscore,ATL,,PHI,L,0,2,,50-36,1,up 4.5,Nola,Keuchel,Neris,2:48,N,40180,1.55,--,
87,Wednesday Jul 3,boxscore,ATL,,PHI,W,9,2,,51-36,1,up 5.5,Wilson,Pivetta,,2:36,N,40147,1.71,+,
88,Thursday Jul 4,boxscore,ATL,,PHI,W,12,6,,52-36,1,up 6.0,Minter,Eflin,,3:32,N,40633,1.54,++,
89,Friday Jul 5,boxscore,ATL,,MIA,W-wo,1,0,,53-36,1,up 6.5,Jackson,Quijada,,3:00,N,41102,1.10,+++,
90,Saturday Jul 6,boxscore,ATL,,MIA,L,4,5,,53-37,1,up 6.0,Smith,Fried,Romo,3:19,D,37216,1.00,-,
91,Sunday Jul 7,boxscore,ATL,,MIA,W,4,3,,54-37,1,up 6.0,Keuchel,Richards,Jackson,3:02,D,30514,1.14,+,
92,Friday Jul 12,boxscore,ATL,@,SDP,W,5,3,,55-37,1,up 6.0,Keuchel,Lamet,Jackson,3:03,N,34692,1.12,++,
93,Saturday Jul 13,boxscore,ATL,@,SDP,W,7,5,10,56-37,1,up 6.0,Newcomb,Perdomo,Jackson,4:05,N,43148,1.02,+++,
94,Sunday Jul 14,boxscore,ATL,@,SDP,W,4,1,,57-37,1,up 7.0,Soroka,Wingenter,Minter,3:15,D,34739,.90,++++,
95,Monday Jul 15,boxscore,ATL,@,MIL,W,4,2,,58-37,1,up 7.5,Fried,Houser,Jackson,3:02,N,31850,.87,+++++,
96,Tuesday Jul 16,boxscore,ATL,@,MIL,L,1,13,,58-38,1,up 6.5,Woodruff,Wilson,,3:29,N,31599,.74,-,
97,Wednesday Jul 17,boxscore,ATL,@,MIL,L,4,5,,58-39,1,up 6.5,Anderson,Keuchel,Hader,3:07,D,36928,.84,--,
98,Thursday Jul 18,boxscore,ATL,,WSN,L,4,13,,58-40,1,up 5.5,Strasburg,Wright,,3:44,N,39363,1.24,---,
99,Friday Jul 19,boxscore,ATL,,WSN,W-wo,4,3,,59-40,1,up 6.5,Jackson,Rodney,,3:30,N,39344,1.44,+,
100,Saturday Jul 20,boxscore,ATL,,WSN,L,3,5,,59-41,1,up 5.5,Sánchez,Soroka,Doolittle,3:14,N,42467,1.32,-,
101,Sunday Jul 21,boxscore,ATL,,WSN,W,7,1,,60-41,1,up 6.5,Gausman,Ross,,3:02,N,31848,1.43,+,
102,Tuesday Jul 23,boxscore,ATL,,KCR,L,4,5,,60-42,1,up 5.5,Hill,Swarzak,Kennedy,3:30,N,36570,.95,-,
103,Wednesday Jul 24,boxscore,ATL,,KCR,L,0,2,,60-43,1,up 4.0,Keller,Teheran,Kennedy,2:43,N,38865,1.07,--,
104,Friday Jul 26,boxscore,ATL,@,PHI,W,9,2,,61-43,1,up 5.5,Newcomb,Arrieta,,3:02,N,31268,1.58,+,
105,Saturday Jul 27,boxscore,ATL,@,PHI,W,15,7,,62-43,1,up 6.5,Fried,Eflin,,3:34,N,39340,1.37,++,
106,Sunday Jul 28,boxscore,ATL,@,PHI,L,4,9,,62-44,1,up 5.5,Nola,Gausman,,3:13,D,37037,1.14,-,
107,Monday Jul 29,boxscore,ATL,@,WSN,L,3,6,,62-45,1,up 4.5,Corbin,Keuchel,,3:23,N,24292,1.43,--,
108,Tuesday Jul 30,boxscore,ATL,@,WSN,W,11,8,,63-45,1,up 5.5,Teheran,Fedde,,3:47,N,26566,1.64,+,
109,Wednesday Jul 31,boxscore,ATL,@,WSN,W,5,4,10,64-45,1,up 6.5,Newcomb,Doolittle,Tomlin,3:14,D,31576,1.42,++,
110,Thursday Aug 1,boxscore,ATL,,CIN,W,4,1,6,65-45,1,up 7.0,Fried,DeSclafani,,2:08,N,28677,.91,+++,
111,Friday Aug 2,boxscore,ATL,,CIN,L,2,5,,65-46,1,up 6.0,Wood,Gausman,Iglesias,3:01,N,37743,.82,-,
112,Saturday Aug 3,boxscore,ATL,,CIN,W-wo,5,4,10,66-46,1,up 7.0,Jackson,Hughes,,3:47,N,42085,.91,+,
113,Sunday Aug 4,boxscore,ATL,,CIN,L,4,6,10,66-47,1,up 7.0,Stephenson,Greene,Hernandez,3:54,D,33083,.83,-,
114,Monday Aug 5,boxscore,ATL,@,MIN,L-wo,3,5,,66-48,1,up 6.0,May,Martin,,3:01,N,26722,.87,--,
115,Tuesday Aug 6,boxscore,ATL,@,MIN,W,12,7,,67-48,1,up 6.0,Foltynewicz,Berríos,,3:27,N,36721,1.04,+,
116,Wednesday Aug 7,boxscore,ATL,@,MIN,W,11,7,,68-48,1,up 6.0,Fried,Pérez,,3:33,D,35682,.93,++,
117,Thursday Aug 8,boxscore,ATL,@,MIA,L,2,9,,68-49,1,up 5.5,Hernandez,Keuchel,,3:04,N,8948,.90,-,
118,Friday Aug 9,boxscore,ATL,@,MIA,W,8,4,,69-49,1,up 6.5,Teheran,Smith,,3:19,N,8057,.95,+,
119,Saturday Aug 10,boxscore,ATL,@,MIA,L-wo,6,7,10,69-50,1,up 6.5,Brigham,Newcomb,,3:34,N,29720,.83,-,
120,Sunday Aug 11,boxscore,ATL,@,MIA,W,5,4,,70-50,1,up 6.5,Foltynewicz,Noesí,Jackson,3:23,D,12338,.93,+,
121,Tuesday Aug 13,boxscore,ATL,,NYM,W,5,3,,71-50,1,up 6.0,Fried,Wheeler,Melancon,3:18,N,27627,.99,++,
122,Wednesday Aug 14,boxscore,ATL,,NYM,W,6,4,,72-50,1,up 6.0,Martin,Lugo,Blevins,3:15,N,23582,.90,+++,
123,Thursday Aug 15,boxscore,ATL,,NYM,L,8,10,,72-51,1,up 5.5,Stroman,Teheran,Díaz,3:33,N,25424,.78,-,
124,Friday Aug 16,boxscore,ATL,,LAD,L,3,8,,72-52,1,up 4.5,Kolarek,Newcomb,Urías,3:06,N,41413,.82,--,
125,Saturday Aug 17,boxscore,ATL,,LAD,W,4,3,,73-52,1,up 5.5,Newcomb,Ryu,Melancon,3:17,N,43619,.95,+,
126,Sunday Aug 18,boxscore,ATL,,LAD,W,5,3,,74-52,1,up 5.5,Swarzak,May,Melancon,3:11,D,37617,.81,++,
127,Tuesday Aug 20,boxscore,ATL,,MIA,W,5,1,,75-52,1,up 6.0,Keuchel,Kinley,,3:00,N,21271,.81,+++,
128,Wednesday Aug 21,boxscore,ATL,,MIA,W,5,0,,76-52,1,up 6.0,Teheran,Smith,,2:44,N,23537,.70,++++,
129,Thursday Aug 22,boxscore,ATL,,MIA,W-wo,3,2,,77-52,1,up 6.0,Melancon,Stanek,,2:40,N,23967,.70,+++++,
130,Friday Aug 23,boxscore,ATL,@,NYM,W,2,1,14,78-52,1,up 6.0,Jackson,Familia,Melancon,4:37,N,31437,.75,++++++,
131,Saturday Aug 24,boxscore,ATL,@,NYM,W,9,5,,79-52,1,up 6.0,Tomlin,Brach,,3:14,N,38300,.61,+++++++,
132,Sunday Aug 25,boxscore,ATL,@,NYM,W,2,1,,80-52,1,up 6.0,Keuchel,Matz,Melancon,2:45,D,30170,.59,++++++++,
133,Monday Aug 26,boxscore,ATL,@,COL,L-wo,1,3,,80-53,1,up 5.5,Díaz,Swarzak,,3:27,D,29803,.52,-,2019-04-10 (Inclement weather)
134,Tuesday Aug 27,boxscore,ATL,@,TOR,L,1,3,,80-54,1,up 5.5,Godley,Soroka,Giles,2:57,N,24578,.55,--,
135,Wednesday Aug 28,boxscore,ATL,@,TOR,W,9,4,,81-54,1,up 5.5,Jackson,Waguespack,,3:33,N,23112,.59,+,
136,Friday Aug 30,boxscore,ATL,,CHW,W,10,7,,82-54,1,up 5.5,Fried,Nova,Melancon,3:28,N,39097,.54,++,
137,Saturday Aug 31,boxscore,ATL,,CHW,W,11,5,,83-54,1,up 5.5,Keuchel,López,,3:52,N,36664,.54,+++,
138,Sunday Sep 1,boxscore,ATL,,CHW,W,5,3,,84-54,1,up 5.5,Teheran,Giolito,Melancon,3:08,N,41397,.53,++++,
139,Monday Sep 2,boxscore,ATL,,TOR,W,6,3,,85-54,1,up 6.5,Soroka,Waguespack,Melancon,2:52,D,28987,.52,+++++,
140,Tuesday Sep 3,boxscore,ATL,,TOR,W,7,2,,86-54,1,up 6.5,Foltynewicz,Font,,2:46,N,25427,.40,++++++,
141,Thursday Sep 5,boxscore,ATL,,WSN,W,4,2,,87-54,1,up 8.0,Fried,Strasburg,,2:57,N,28831,.50,+++++++,
142,Friday Sep 6,boxscore,ATL,,WSN,W,4,3,,88-54,1,up 9.0,Keuchel,Corbin,Greene,3:20,N,37181,.33,++++++++,
143,Saturday Sep 7,boxscore,ATL,,WSN,W,5,4,,89-54,1,up10.0,Teheran,Voth,Melancon,3:29,N,40467,.21,+++++++++,
144,Sunday Sep 8,boxscore,ATL,,WSN,L,4,9,,89-55,1,up 9.0,Scherzer,Soroka,,3:16,D,31789,.15,-,
145,Monday Sep 9,boxscore,ATL,@,PHI,W,7,2,,90-55,1,up 9.5,Foltynewicz,Nola,,2:47,N,25071,.11,+,
146,Tuesday Sep 10,boxscore,ATL,@,PHI,L,5,6,,90-56,1,up 9.5,Parker,Fried,Neris,3:06,N,24220,.10,-,
147,Wednesday Sep 11,boxscore,ATL,@,PHI,W,3,1,,91-56,1,up 9.5,Keuchel,Eflin,Melancon,3:31,N,23243,.08,+,
148,Thursday Sep 12,boxscore,ATL,@,PHI,L,5,9,,91-57,1,up 8.5,Hughes,Teheran,Neris,3:35,N,27022,.12,-,
149,Friday Sep 13,boxscore,ATL,@,WSN,W,5,0,,92-57,1,up 9.5,Soroka,Scherzer,,3:16,N,39730,.13,+,
150,Saturday Sep 14,boxscore,ATL,@,WSN,W,10,1,,93-57,1,up10.5,Foltynewicz,Suero,,3:29,D,39664,.09,++,
151,Sunday Sep 15,boxscore,ATL,@,WSN,L,0,7,,93-58,1,up 9.5,Sánchez,Fried,,3:03,D,29350,.10,-,
152,Tuesday Sep 17,boxscore,ATL,,PHI,L,4,5,,93-59,1,up 9.0,Velasquez,Keuchel,Neris,3:26,N,28843,.07,--,
153,Wednesday Sep 18,boxscore,ATL,,PHI,L,1,4,,93-60,1,up 9.0,Eflin,Teheran,Neris,2:59,N,27937,.06,---,
154,Thursday Sep 19,boxscore,ATL,,PHI,W,5,4,,94-60,1,up 9.5,Soroka,Nola,Melancon,3:10,D,33223,.07,+,
155,Friday Sep 20,boxscore,ATL,,SFG,W,6,0,,95-60,1,up 9.5,Foltynewicz,Beede,,2:21,N,37419,.08,++,
156,Saturday Sep 21,boxscore,ATL,,SFG,W,8,1,,96-60,1,up 9.5,Fried,Cueto,,2:35,N,40899,.06,+++,
157,Sunday Sep 22,boxscore,ATL,,SFG,L,1,4,,96-61,1,up 9.5,Webb,Keuchel,Smith,3:07,D,33674,.08,-,
158,Tuesday Sep 24,boxscore,ATL,@,KCR,L,6,9,,96-62,1,up 7.5,Duffy,Teheran,,3:28,N,16688,.07,--,
159,Wednesday Sep 25,boxscore,ATL,@,KCR,W,10,2,,97-62,1,up 7.5,Jackson,Barnes,,3:31,N,16931,.06,+,
160,Friday Sep 27,boxscore,ATL,@,NYM,L,2,4,,97-63,1,up 6.0,Stroman,Keuchel,Lugo,3:09,N,26264,.06,-,
161,Saturday Sep 28,boxscore,ATL,@,NYM,L,0,3,,97-64,1,up 5.0,Matz,Foltynewicz,Díaz,2:33,N,32210,.05,--,
162,Sunday Sep 29,boxscore,ATL,@,NYM,L-wo,6,7,11,97-65,1,up 4.0,Mazza,Dayton,,3:44,D,31523,.07,---,

1,Thursday Mar 28,boxscore,BAL,@,NYY,L,2,7,,0-1,2,1.0,Tanaka,Cashner,,3:06,D,46928,1.11,-,
2,Saturday Mar 30,boxscore,BAL,@,NYY,W,5,3,,1-1,3,0.5,Yacabonis,Paxton,Wright,3:24,D,42203,1.03,+,
3,Sunday Mar 31,boxscore,BAL,@,NYY,W,7,5,,2-1,2,0.5,Means,Happ,Fry,3:48,D,38419,1.08,++,
4,Monday Apr 1,boxscore,BAL,@,TOR,W,6,5,,3-1,2,0.5,Hess,Reid-Foley,Bleier,2:46,N,10460,1.14,+++,
5,Tuesday Apr 2,boxscore,BAL,@,TOR,W,2,1,,4-1,2,0.5,Cashner,Stroman,Castro,2:45,N,12110,1.17,++++,
6,Wednesday Apr 3,boxscore,BAL,@,TOR,L,3,5,,4-2,2,0.5,Shoemaker,Karns,Giles,2:42,D,11436,1.21,-,
7,Thursday Apr 4,boxscore,BAL,,NYY,L,4,8,,4-3,2,1.0,Paxton,Wright,,3:27,D,44182,1.19,--,
8,Saturday Apr 6,boxscore,BAL,,NYY,L,4,6,,4-4,2,1.5,Ottavino,Castro,Chapman,3:42,N,27504,1.17,---,
9,Sunday Apr 7,boxscore,BAL,,NYY,L,3,15,,4-5,3,2.5,Germán,Hess,,3:05,D,33102,1.14,----,
10,Monday Apr 8,boxscore,BAL,,OAK,W,12,4,,5-5,2,2.5,Cashner,Estrada,,3:07,N,6585,.94,+,
11,Tuesday Apr 9,boxscore,BAL,,OAK,L,2,13,,5-6,2,3.5,Anderson,Means,,2:53,N,7738,1.01,-,
12,Wednesday Apr 10,boxscore,BAL,,OAK,L,3,10,,5-7,2,4.5,Montas,Straily,,2:35,N,7974,.92,--,
13,Thursday Apr 11,boxscore,BAL,,OAK,L,5,8,,5-8,3,5.0,Brooks,Bundy,Treinen,2:50,D,8374,.85,---,
14,Friday Apr 12,boxscore,BAL,@,BOS,L,4,6,,5-9,3,6.0,Rodriguez,Hess,Brasier,2:55,N,33664,.91,----,
15,Saturday Apr 13,boxscore,BAL,@,BOS,W,9,5,,6-9,3,5.0,Cashner,Porcello,,3:39,D,35823,.84,+,
16,Sunday Apr 14,boxscore,BAL,@,BOS,L,0,4,,6-10,3,6.0,Price,Means,,3:07,D,36023,.91,-,
17,Monday Apr 15,boxscore,BAL,@,BOS,W,8,1,,7-10,2,5.5,Straily,Velázquez,,3:17,D,35860,.86,+,
18,Tuesday Apr 16,boxscore,BAL,@,TBR,L,2,4,,7-11,3,6.5,Glasnow,Bundy,Castillo,2:41,N,9842,1.04,-,
19,Wednesday Apr 17,boxscore,BAL,@,TBR,L,1,8,,7-12,3,7.5,Chirinos,Hess,,2:43,N,9028,.94,--,
20,Thursday Apr 18,boxscore,BAL,@,TBR,W,6,5,11,8-12,3,6.5,Means,Castillo,,4:15,N,9081,.90,+,
21,Saturday Apr 20 (1),boxscore,BAL,,MIN,L,5,6,,8-13,5,6.5,Berríos,Yacabonis,Rogers,3:16,D,,.79,-,2019-04-19 (Rain)
22,Saturday Apr 20 (2),boxscore,BAL,,MIN,L,7,16,,8-14,5,6.5,Pérez,Cobb,,2:50,N,28409,.73,--,
23,Sunday Apr 21,boxscore,BAL,,MIN,L,3,4,,8-15,5,6.5,Gibson,Bundy,Rogers,3:08,D,11018,.67,---,
24,Monday Apr 22,boxscore,BAL,,CHW,L,2,12,,8-16,5,7.5,Fry,Hess,,3:26,N,8555,.61,----,
25,Tuesday Apr 23,boxscore,BAL,,CHW,W,9,1,,9-16,5,7.5,Cashner,Nova,,2:56,N,8953,.54,+,
26,Wednesday Apr 24,boxscore,BAL,,CHW,W,4,3,,10-16,5,6.5,Means,Santana,Givens,2:56,N,10550,.58,++,
27,Friday Apr 26,boxscore,BAL,@,MIN,L,1,6,,10-17,5,7.0,Pérez,Cobb,,3:07,N,23658,.66,-,
28,Saturday Apr 27,boxscore,BAL,@,MIN,L,2,9,,10-18,5,8.0,Berríos,Fry,,3:24,D,18878,.59,--,
29,Sunday Apr 28,boxscore,BAL,@,MIN,L,1,4,,10-19,5,9.0,Gibson,Bundy,Parker,2:42,D,20034,.50,---,
30,Monday Apr 29,boxscore,BAL,@,CHW,L,3,5,,10-20,5,10.0,Banuelos,Means,Colomé,3:18,N,14717,.46,----,
31,Wednesday May 1 (1),boxscore,BAL,@,CHW,W,5,4,,11-20,5,9.0,Kline,Herrera,Givens,3:48,D,,.38,+,2019-04-30 (Inclement weather)
32,Wednesday May 1 (2),boxscore,BAL,@,CHW,L-wo,6,7,,11-21,5,9.0,Vieira,Phillips,,3:22,N,14781,.45,-,
33,Friday May 3,boxscore,BAL,,TBR,L,0,7,,11-22,5,10.5,Glasnow,Straily,,2:38,N,10034,.52,--,
34,Saturday May 4,boxscore,BAL,,TBR,W,3,0,,12-22,5,9.5,Bundy,Chirinos,Givens,2:19,N,15241,.40,+,
35,Monday May 6,boxscore,BAL,,BOS,W,4,1,,13-22,5,9.5,Means,Smith,Givens,2:39,N,11042,.48,++,
36,Tuesday May 7,boxscore,BAL,,BOS,L,5,8,,13-23,5,10.5,Walden,Kline,Barnes,3:21,N,10703,.47,-,
37,Wednesday May 8,boxscore,BAL,,BOS,L,1,2,12,13-24,5,10.5,Brasier,Ramírez,Hembree,4:01,N,12451,.40,--,
38,Friday May 10,boxscore,BAL,,LAA,L,3,8,,13-25,5,10.5,Cahill,Straily,,3:04,N,14495,.32,---,
39,Saturday May 11,boxscore,BAL,,LAA,L,2,7,,13-26,5,11.5,Bard,Bundy,,3:34,D,21106,.28,----,
40,Sunday May 12,boxscore,BAL,,LAA,W,5,1,,14-26,5,10.5,Means,Canning,,3:08,D,16387,.26,+,
41,Wednesday May 15 (1),boxscore,BAL,@,NYY,L,3,5,,14-27,5,12.5,Happ,Hess,Chapman,2:12,D,,.29,-,2019-05-13 (Wet Grounds)
42,Wednesday May 15 (2),boxscore,BAL,@,NYY,L,1,3,,14-28,5,12.5,Germán,Cashner,Chapman,2:29,N,41138,.26,--,
43,Thursday May 16,boxscore,BAL,@,CLE,L,7,14,,14-29,5,13.0,Cole,Ynoa,,3:54,N,16324,.19,---,
44,Friday May 17,boxscore,BAL,@,CLE,W,5,1,,15-29,5,12.5,Bundy,Rodriguez,,2:54,N,22999,.16,+,
45,Saturday May 18,boxscore,BAL,@,CLE,L,1,4,,15-30,5,13.0,Plutko,Means,Hand,2:36,D,25652,.19,-,
46,Sunday May 19,boxscore,BAL,@,CLE,L,0,10,,15-31,5,13.5,Bieber,Ramírez,,2:49,D,21377,.17,--,
47,Monday May 20,boxscore,BAL,,NYY,L,7,10,,15-32,5,14.5,Britton,Givens,Chapman,3:35,N,16457,.14,---,
48,Tuesday May 21,boxscore,BAL,,NYY,L,4,11,,15-33,5,15.5,Germán,Hess,Hale,2:49,N,17389,.12,----,
49,Wednesday May 22,boxscore,BAL,,NYY,L,5,7,,15-34,5,16.5,Sabathia,Straily,Chapman,3:18,N,17849,.09,-----,
50,Thursday May 23,boxscore,BAL,,NYY,L,5,6,,15-35,5,17.5,Kahnle,Givens,Britton,3:02,D,30624,.06,------,
51,Friday May 24,boxscore,BAL,@,COL,L-wo,6,8,,15-36,5,18.0,Oberg,Givens,,3:17,N,32397,.04,-------,
52,Saturday May 25,boxscore,BAL,@,COL,W,9,6,,16-36,5,18.5,Cashner,Freeland,Lucas,3:12,N,41239,.03,+,
53,Sunday May 26,boxscore,BAL,@,COL,L-wo,7,8,,16-37,5,18.5,Oberg,Fry,,3:28,D,46815,.04,-,
54,Monday May 27,boxscore,BAL,,DET,W,5,3,,17-37,5,18.5,Straily,Norris,Armstrong,2:55,D,18004,.03,+,
55,Tuesday May 28,boxscore,BAL,,DET,L,0,3,,17-38,5,18.5,Boyd,Bundy,Greene,3:00,N,8106,.04,-,
56,Wednesday May 29,boxscore,BAL,,DET,L,2,4,,17-39,5,19.5,Ramirez,Kline,Greene,2:35,N,10614,.03,--,
57,Friday May 31,boxscore,BAL,,SFG,W,9,6,,18-39,5,19.5,Cashner,Pomeranz,Bleier,3:09,N,17545,.02,+,
58,Saturday Jun 1,boxscore,BAL,,SFG,L,2,8,,18-40,5,20.5,Anderson,Hess,,2:48,D,19352,.02,-,
