Rk,Team,Date,,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB
148,SFG,2019-09-13,,MIA,W 1-0,33,32,1,9,6,3,0,0,1,0,0,0,8,.281,.303,.375,.678,12,1,1,0,0,0
149,SFG,2019-09-14,,MIA,L 2-4,37,33,2,8,5,2,1,0,2,0,0,2,5,.242,.306,.364,.669,12,1,1,1,0,0
150,SFG,2019-09-15,,MIA,W 2-1,33,30,2,7,6,0,0,1,1,0,0,3,12,.233,.303,.333,.636,10,1,0,0,0,1
151,SFG,2019-09-17,@,BOS,W 7-6 (15),64,56,7,14,8,4,0,2,7,0,1,7,19,.250,.328,.429,.757,24,1,0,0,1,1
152,SFG,2019-09-18,@,BOS,W 11-3,45,42,11,15,11,3,0,1,10,2,0,2,13,.357,.378,.500,.878,21,0,0,0,1,0
153,SFG,2019-09-19,@,BOS,L 4-5,40,33,4,7,6,1,0,0,4,0,1,6,17,.212,.325,.242,.567,8,0,0,0,1,0
154,SFG,2019-09-20,@,ATL,L 0-6,33,32,0,4,3,1,0,0,0,0,0,1,7,.125,.152,.156,.308,5,0,0,0,0,0
155,SFG,2019-09-21,@,ATL,L 1-8,33,33,1,7,7,0,0,0,1,1,0,0,6,.212,.212,.212,.424,7,2,0,0,0,0
156,SFG,2019-09-22,@,ATL,W 4-1,41,38,4,10,7,3,0,0,4,1,0,2,8,.263,.300,.342,.642,13,0,0,1,0,1
157,SFG,2019-09-24,,COL,L 5-8 (16),60,53,5,8,4,1,0,3,5,1,1,6,15,.151,.233,.340,.573,18,2,0,0,1,1
158,SFG,2019-09-25,,COL,W 2-1,34,31,2,7,6,0,0,1,2,2,0,2,3,.226,.273,.323,.595,10,0,0,1,0,0
159,SFG,2019-09-26,,COL,W 8-3,36,33,8,12,5,4,1,2,7,0,0,3,5,.364,.417,.727,1.144,24,1,0,0,0,1
160,SFG,2019-09-27,,LAD,L 2-9,46,35,2,8,6,2,0,0,2,1,0,8,13,.229,.370,.286,.655,10,0,1,0,2,0
161,SFG,2019-09-28,,LAD,L 0-2,35,34,0,7,7,0,0,0,0,0,0,0,12,.206,.229,.206,.434,7,0,1,0,0,0
162,SFG,2019-09-29,,LAD,L 0-9,31,28,0,3,3,0,0,0,0,0,0,3,8,.107,.194,.107,.301,3,2,0,0,0,0

1,SEA,2019-03-20,@,OAK,W 9-7,41,31,9,7,4,1,0,2,9,2,1,6,10,.226,.375,.452,.827,14,0,2,1,1,0
2,SEA,2019-03-21,@,OAK,W 5-4 (12),51,43,5,9,3,4,0,2,5,1,0,5,9,.209,.314,.442,.756,19,1,2,0,1,0
3,SEA,2019-03-28,,BOS,W 12-4,43,36,12,12,4,2,1,5,11,0,0,4,9,.333,.419,.861,1.280,31,0,2,0,1,0
4,SEA,2019-03-29,,BOS,L 6-7,40,34,6,8,3,2,0,3,6,1,0,4,10,.235,.300,.559,.859,19,0,0,0,2,0
5,SEA,2019-03-30,,BOS,W 6-5,38,34,6,10,7,2,0,1,6,2,0,4,10,.294,.368,.441,.810,15,1,0,0,0,0
6,SEA,2019-03-31,,BOS,W 10-8,45,37,10,12,7,3,0,2,10,1,0,7,11,.324,.422,.568,.990,21,0,0,0,1,0
7,SEA,2019-04-01,,LAA,W 6-3,40,33,6,10,8,1,0,1,6,3,0,6,7,.303,.425,.424,.849,14,1,1,0,0,0
8,SEA,2019-04-02,,LAA,W 2-1,29,29,2,5,1,3,0,1,2,0,0,0,6,.172,.172,.379,.552,11,0,0,0,0,0
9,SEA,2019-04-05,@,CHW,L 8-10,41,35,8,9,4,1,0,4,8,1,0,5,9,.257,.341,.629,.970,22,0,0,0,1,0
10,SEA,2019-04-06,@,CHW,W 9-2,45,38,9,14,8,3,0,3,9,0,0,6,11,.368,.467,.684,1.151,26,1,1,0,0,0
11,SEA,2019-04-07,@,CHW,W 12-5,44,39,12,12,8,1,0,3,12,3,0,4,9,.308,.372,.564,.936,22,0,0,0,0,0
12,SEA,2019-04-08,@,KCR,W 13-5,46,40,13,15,9,1,0,5,13,0,1,4,10,.375,.444,.775,1.219,31,0,1,1,0,0
13,SEA,2019-04-09,@,KCR,W 6-3,43,41,6,15,10,4,0,1,6,1,0,1,11,.366,.372,.537,.909,22,0,0,0,1,0
14,SEA,2019-04-10,@,KCR,W 6-5,41,35,6,11,9,1,0,1,6,2,0,3,8,.314,.366,.429,.794,15,1,1,0,2,0
15,SEA,2019-04-11,@,KCR,W 7-6 (10),43,40,7,12,5,2,3,2,7,0,0,2,9,.300,.326,.650,.976,26,1,0,0,1,0
16,SEA,2019-04-12,,HOU,L 6-10,40,37,6,9,7,1,0,1,5,2,0,3,11,.243,.300,.351,.651,13,0,0,0,0,0
17,SEA,2019-04-13,,HOU,L 1-3,31,31,1,4,2,1,0,1,1,0,0,0,13,.129,.129,.258,.387,8,0,0,0,0,0
18,SEA,2019-04-14,,HOU,L 2-3,30,30,2,4,1,2,0,1,2,0,1,0,15,.133,.133,.300,.433,9,0,0,0,0,0
19,SEA,2019-04-15,,CLE,L 4-6,38,34,4,8,4,2,0,2,4,0,1,4,12,.235,.316,.471,.786,16,0,0,0,0,0
20,SEA,2019-04-16,,CLE,L 2-4,37,33,2,6,2,3,0,1,2,0,1,4,7,.182,.270,.364,.634,12,1,0,0,0,0
21,SEA,2019-04-17,,CLE,L 0-1,31,29,0,3,1,2,0,0,0,0,0,2,14,.103,.161,.172,.334,5,1,0,0,0,0
22,SEA,2019-04-18,@,LAA,W 11-10,52,40,11,13,10,0,0,3,11,2,0,11,9,.325,.481,.550,1.031,22,0,1,0,0,0
23,SEA,2019-04-19,@,LAA,W 5-3,40,33,5,6,1,1,0,4,5,0,0,7,6,.182,.325,.576,.901,19,0,0,0,0,0
24,SEA,2019-04-20,@,LAA,W 6-5,41,36,6,9,5,0,0,4,6,1,0,5,12,.250,.341,.583,.925,21,0,0,0,0,0
25,SEA,2019-04-21,@,LAA,L 6-8,39,35,6,10,3,4,0,3,6,0,0,3,7,.286,.359,.657,1.016,23,0,1,0,0,0
26,SEA,2019-04-23,@,SDP,L 3-6,38,31,3,7,4,3,0,0,3,1,0,6,8,.226,.342,.323,.665,10,1,0,0,1,0
27,SEA,2019-04-24,@,SDP,L 0-1,30,28,0,2,2,0,0,0,0,0,0,1,10,.071,.133,.071,.205,2,1,1,0,0,0
28,SEA,2019-04-25,,TEX,W 14-2,47,36,14,14,8,5,0,1,14,0,0,8,8,.389,.489,.611,1.100,22,0,1,0,2,0
29,SEA,2019-04-26,,TEX,W 5-4 (11),46,37,5,6,5,0,0,1,5,2,0,9,10,.162,.326,.243,.569,9,0,0,0,0,0
30,SEA,2019-04-27,,TEX,L 1-15,32,30,1,3,2,0,0,1,1,0,0,1,16,.100,.156,.200,.356,6,0,1,0,0,0
31,SEA,2019-04-28,,TEX,L 1-14,36,32,1,7,4,3,0,0,1,0,0,4,10,.219,.306,.313,.618,10,1,0,0,0,0
32,SEA,2019-04-30,,CHC,L 5-6,41,33,5,8,4,3,0,1,3,0,0,7,10,.242,.390,.424,.814,14,3,1,0,0,0
33,SEA,2019-05-01,,CHC,L 0-11,30,29,0,1,1,0,0,0,0,0,0,1,12,.034,.067,.034,.101,1,0,0,0,0,0
34,SEA,2019-05-03,@,CLE,L 1-2,36,34,1,8,5,2,0,1,1,1,0,2,10,.235,.278,.382,.660,13,0,0,0,0,0
35,SEA,2019-05-04,@,CLE,L 4-5,34,33,4,7,2,1,0,4,4,0,0,1,12,.212,.235,.606,.841,20,0,0,0,0,0
36,SEA,2019-05-05,@,CLE,W 10-0,42,37,10,12,7,2,0,3,10,0,1,5,8,.324,.405,.622,1.026,23,0,0,0,0,1
37,SEA,2019-05-06,@,NYY,L 3-7,38,34,3,7,5,0,0,2,3,0,0,4,11,.206,.289,.382,.672,13,0,0,0,0,0
38,SEA,2019-05-07,@,NYY,L 4-5,39,36,4,10,7,2,0,1,4,1,0,2,5,.278,.308,.417,.724,15,1,0,0,1,0
39,SEA,2019-05-08,@,NYY,W 10-1,45,39,10,14,6,5,0,3,10,1,1,4,11,.359,.422,.718,1.140,28,0,1,0,1,0
40,SEA,2019-05-09,@,NYY,L 1-3,32,27,1,2,1,0,0,1,1,1,1,4,11,.074,.219,.185,.404,5,1,1,0,0,0
41,SEA,2019-05-10,@,BOS,L 1-14,36,35,1,8,5,2,1,0,1,0,0,1,8,.229,.250,.343,.593,12,0,0,0,0,0
42,SEA,2019-05-11,@,BOS,L 5-9,36,34,5,6,2,2,0,2,5,0,0,2,8,.176,.222,.412,.634,14,0,0,0,0,0
43,SEA,2019-05-12,@,BOS,L 2-11,33,30,2,4,1,2,0,1,2,0,1,2,7,.133,.182,.300,.482,9,0,0,0,1,0
44,SEA,2019-05-13,,OAK,W 6-5 (10),42,35,6,7,4,1,0,2,6,1,0,6,8,.200,.333,.400,.733,14,1,1,0,0,0
45,SEA,2019-05-14,,OAK,W 4-3,33,30,4,7,3,1,0,3,4,0,1,3,9,.233,.303,.567,.870,17,0,0,0,0,0
46,SEA,2019-05-16,,MIN,L 6-11,36,35,6,8,3,1,0,4,6,0,0,0,7,.229,.250,.600,.850,21,0,1,0,0,0
47,SEA,2019-05-17,,MIN,L 1-7,36,31,1,5,3,2,0,0,1,1,0,5,9,.161,.278,.226,.504,7,1,0,0,0,0
48,SEA,2019-05-18,,MIN,L 4-18,38,38,4,10,9,1,0,0,3,0,0,0,14,.263,.263,.289,.553,11,0,0,0,0,0
49,SEA,2019-05-19,,MIN,W 7-4,36,34,7,11,5,3,0,3,7,0,1,2,8,.324,.361,.676,1.038,23,0,0,0,0,0
50,SEA,2019-05-20,@,TEX,L 9-10,42,39,9,13,9,2,0,2,9,0,0,2,15,.333,.357,.538,.896,21,0,0,0,1,0
51,SEA,2019-05-21,@,TEX,L 3-5,33,31,3,6,5,0,0,1,3,0,0,1,12,.194,.212,.290,.502,9,1,0,0,1,0
52,SEA,2019-05-22,@,TEX,L 1-2,35,33,1,7,5,2,0,0,1,0,0,2,9,.212,.257,.273,.530,9,1,0,0,0,0
53,SEA,2019-05-24,@,OAK,L 2-6,44,36,2,10,7,3,0,0,2,1,0,8,9,.278,.409,.361,.770,13,0,0,0,0,0
54,SEA,2019-05-25,@,OAK,L 5-6,36,36,5,9,2,4,0,3,5,0,0,0,7,.250,.250,.611,.861,22,0,0,0,0,0
55,SEA,2019-05-26,@,OAK,L 1-7,35,30,1,6,4,1,0,1,1,0,0,4,6,.200,.314,.333,.648,10,3,1,0,0,0
56,SEA,2019-05-27,,TEX,W 6-2,39,33,6,9,7,1,0,1,5,6,0,6,14,.273,.385,.394,.779,13,0,0,0,0,0
57,SEA,2019-05-28,,TEX,L 4-11,40,38,4,12,10,2,0,0,4,0,0,2,9,.316,.350,.368,.718,14,0,0,0,0,0
58,SEA,2019-05-29,,TEX,L 7-8,42,36,7,11,6,2,1,2,7,1,0,6,9,.306,.405,.583,.988,21,2,0,0,0,0
59,SEA,2019-05-30,,LAA,L 3-9,34,30,3,4,2,1,0,1,3,1,0,4,11,.133,.235,.267,.502,8,2,0,0,0,0
60,SEA,2019-05-31,,LAA,W 4-3,29,28,4,5,2,1,0,2,4,0,1,1,10,.179,.207,.429,.635,12,0,0,0,0,0
61,SEA,2019-06-01,,LAA,L 3-6,34,34,3,7,5,0,0,2,3,1,0,0,14,.206,.206,.382,.588,13,0,0,0,0,0
62,SEA,2019-06-02,,LAA,L 3-13,38,30,3,5,3,1,0,1,3,0,0,7,8,.167,.342,.300,.642,9,2,1,0,0,0
63,SEA,2019-06-03,,HOU,L 2-4,39,34,2,7,4,1,0,2,2,3,0,5,7,.206,.308,.412,.719,14,0,0,0,0,0
64,SEA,2019-06-04,,HOU,L 5-11,37,31,5,5,3,1,0,1,5,1,0,6,11,.161,.297,.290,.588,9,1,0,0,0,0
65,SEA,2019-06-05,,HOU,W 14-1,43,36,14,13,7,1,0,5,14,0,0,6,8,.361,.465,.806,1.271,29,1,1,0,0,0
66,SEA,2019-06-06,,HOU,L 7-8 (14),62,53,7,11,9,1,0,1,7,2,0,9,16,.208,.323,.283,.606,15,0,0,0,0,0
67,SEA,2019-06-07,@,LAA,W 6-2,41,35,6,8,5,0,0,3,6,0,0,5,13,.229,.341,.486,.827,17,0,1,0,0,0
68,SEA,2019-06-08,@,LAA,L 3-12,35,33,3,7,2,3,0,2,3,0,0,1,9,.212,.257,.485,.742,16,2,1,0,0,0
69,SEA,2019-06-09,@,LAA,W 9-3,43,39,9,13,6,1,0,6,9,1,1,3,10,.333,.395,.821,1.216,32,0,1,0,0,0
70,SEA,2019-06-11,@,MIN,L 5-6,41,37,5,10,9,0,0,1,5,1,0,4,10,.270,.341,.351,.693,13,0,0,0,0,0
71,SEA,2019-06-12,@,MIN,W 9-6 (10),50,43,9,13,6,5,0,2,5,1,1,5,10,.302,.367,.558,.925,24,0,0,1,1,1
72,SEA,2019-06-13,@,MIN,L 5-10,40,34,5,7,3,4,0,0,4,0,0,6,7,.206,.325,.324,.649,11,0,0,0,0,0
73,SEA,2019-06-14,@,OAK,W 9-2,44,36,9,10,5,3,0,2,9,1,0,4,4,.278,.364,.528,.891,19,0,2,0,2,0
74,SEA,2019-06-15,@,OAK,L 2-11,35,33,2,6,4,2,0,0,2,0,0,2,12,.182,.229,.242,.471,8,0,0,0,0,0
75,SEA,2019-06-16,@,OAK,W 6-3,38,34,6,8,5,1,1,1,6,0,1,3,10,.235,.289,.412,.701,14,0,0,0,1,0
76,SEA,2019-06-17,,KCR,L 4-6,40,35,4,10,8,1,0,1,4,0,1,4,12,.286,.375,.400,.775,14,1,1,0,0,0
77,SEA,2019-06-18,,KCR,L 0-9,35,33,0,6,4,2,0,0,0,0,0,2,8,.182,.229,.242,.471,8,0,0,0,0,0
78,SEA,2019-06-19,,KCR,W 8-2,38,32,8,10,6,1,0,3,8,0,0,3,7,.313,.395,.625,1.020,20,1,2,0,1,0
79,SEA,2019-06-20,,BAL,W 5-2,37,33,5,9,5,2,0,2,5,2,0,4,15,.273,.351,.515,.867,17,0,0,0,0,0
80,SEA,2019-06-21,,BAL,W 10-9,45,37,10,13,7,3,0,3,10,2,0,8,7,.351,.467,.676,1.142,25,0,0,0,0,0
81,SEA,2019-06-22,,BAL,L 4-8,38,35,4,7,3,3,0,1,4,0,0,3,9,.200,.263,.371,.635,13,0,0,0,0,0
82,SEA,2019-06-23,,BAL,W 13-3,44,35,13,13,11,0,0,2,12,0,0,5,4,.371,.455,.543,.997,19,1,2,0,2,0
83,SEA,2019-06-25,@,MIL,W 8-3,46,37,8,12,6,4,1,1,7,0,0,8,7,.324,.444,.568,1.012,21,1,0,1,0,0
84,SEA,2019-06-26,@,MIL,W 4-2,39,33,4,8,3,3,2,0,4,1,1,5,14,.242,.342,.455,.797,15,0,0,1,0,0
85,SEA,2019-06-27,@,MIL,L 2-4,35,34,2,5,3,2,0,0,2,1,0,1,11,.147,.171,.206,.377,7,0,0,0,0,0
86,SEA,2019-06-28,@,HOU,L 1-2 (10),39,34,1,5,4,0,0,1,1,0,0,3,7,.147,.237,.235,.472,8,0,1,1,0,0
87,SEA,2019-06-29,@,HOU,L 5-6 (10),42,36,5,7,3,1,0,3,5,1,1,6,9,.194,.310,.472,.782,17,0,0,0,0,0
88,SEA,2019-06-30,@,HOU,L 1-6,33,31,1,6,5,0,0,1,1,0,1,2,14,.194,.242,.290,.533,9,1,0,0,0,0
89,SEA,2019-07-02,,STL,W 5-4,38,32,5,8,5,1,0,2,5,1,0,6,12,.250,.368,.469,.837,15,0,0,0,0,1
90,SEA,2019-07-03,,STL,L 2-5,34,31,2,5,4,0,0,1,1,1,1,3,14,.161,.235,.258,.493,8,0,0,0,0,0
91,SEA,2019-07-04,,STL,L 4-5,36,33,4,10,7,1,0,2,4,0,1,3,6,.303,.361,.515,.876,17,3,0,0,0,0
92,SEA,2019-07-05,,OAK,L 2-5,31,30,2,5,4,0,0,1,2,1,1,0,8,.167,.161,.267,.428,8,1,0,0,1,0
93,SEA,2019-07-06,,OAK,W 6-3,34,30,6,7,5,0,0,2,6,1,0,2,7,.233,.294,.433,.727,13,0,1,0,1,0
94,SEA,2019-07-07,,OAK,L 4-7,37,37,4,11,5,3,1,2,4,0,1,0,5,.297,.297,.595,.892,22,0,0,0,0,0
95,SEA,2019-07-12,@,LAA,L 0-13,28,27,0,0,0,0,0,0,0,0,0,1,8,.000,.036,.000,.036,0,0,0,0,0,0
96,SEA,2019-07-13,@,LAA,L 2-9,35,30,2,6,4,1,1,0,2,3,0,4,9,.200,.286,.300,.586,9,2,0,0,1,0
97,SEA,2019-07-14,@,LAA,L 3-6,37,35,3,10,6,1,1,2,3,1,2,1,15,.286,.324,.543,.867,19,0,1,0,0,0
98,SEA,2019-07-16,@,OAK,L 2-9,33,33,2,6,1,3,0,2,2,0,0,0,3,.182,.182,.455,.636,15,0,0,0,0,0
99,SEA,2019-07-17,@,OAK,L 2-10,36,34,2,8,5,1,2,0,2,1,0,2,9,.235,.278,.382,.660,13,1,0,0,0,0
100,SEA,2019-07-19,,LAA,W 10-0,39,34,10,12,7,3,0,2,10,1,0,5,9,.353,.436,.618,1.054,21,0,0,0,0,0
101,SEA,2019-07-20,,LAA,L 2-6,34,28,2,5,5,0,0,0,2,1,0,2,10,.179,.250,.179,.429,5,1,1,2,1,0
102,SEA,2019-07-21,,LAA,L 3-9,42,37,3,12,10,2,0,0,2,0,1,5,10,.324,.405,.378,.783,14,1,0,0,0,0
103,SEA,2019-07-22,,TEX,W 7-3,37,34,7,11,7,2,0,2,7,0,0,2,9,.324,.378,.559,.937,19,1,1,0,0,0
104,SEA,2019-07-23,,TEX,L 2-7,35,34,2,7,5,2,0,0,2,0,0,1,10,.206,.229,.265,.493,9,0,0,0,0,0
105,SEA,2019-07-24,,TEX,W 5-3,33,31,5,8,6,0,0,2,4,0,1,2,8,.258,.303,.452,.755,14,0,0,0,0,0
106,SEA,2019-07-25,,DET,W 10-2,41,33,10,9,2,4,1,2,10,2,0,7,11,.273,.415,.636,1.051,21,1,1,0,0,0
107,SEA,2019-07-26,,DET,W 3-2,37,32,3,8,5,2,0,1,3,1,1,3,9,.250,.333,.406,.740,13,0,1,1,0,1
108,SEA,2019-07-27,,DET,W 8-1,44,39,8,16,10,5,1,0,8,0,0,4,16,.410,.477,.590,1.067,23,1,1,0,0,1
109,SEA,2019-07-28,,DET,W 3-2 (10),38,34,3,6,3,2,0,1,3,0,0,4,14,.176,.263,.324,.587,11,0,0,0,0,0
110,SEA,2019-07-30,@,TEX,W 8-5,46,42,8,13,7,3,1,2,8,4,0,4,11,.310,.370,.571,.941,24,0,0,0,0,0
111,SEA,2019-07-31,@,TEX,L 7-9,42,38,7,12,9,1,0,2,7,2,0,3,10,.316,.381,.500,.881,19,1,1,0,0,0
112,SEA,2019-08-02,@,HOU,L 2-10,38,30,2,3,2,0,0,1,2,0,0,8,10,.100,.289,.200,.489,6,0,0,0,0,0
113,SEA,2019-08-03,@,HOU,L 0-9,31,26,0,0,0,0,0,0,0,1,0,4,8,.000,.161,.000,.161,0,1,1,0,0,0
114,SEA,2019-08-04,@,HOU,L 1-3,33,31,1,4,2,0,1,1,1,0,0,2,15,.129,.182,.290,.472,9,0,0,0,0,0
115,SEA,2019-08-06,,SDP,L 4-9,37,32,4,6,4,1,0,1,3,2,0,5,15,.188,.297,.313,.610,10,1,0,0,0,0
116,SEA,2019-08-07,,SDP,W 3-2,32,30,3,7,4,1,1,1,3,1,0,1,11,.233,.258,.433,.691,13,0,0,1,0,0
117,SEA,2019-08-09,,TBR,L 3-5,38,35,3,10,8,1,0,1,3,0,2,3,15,.286,.342,.400,.742,14,0,0,0,0,0
118,SEA,2019-08-10,,TBR,L 4-5,36,34,4,9,6,1,1,1,4,0,0,1,15,.265,.278,.441,.719,15,1,0,0,1,0
119,SEA,2019-08-11,,TBR,L 0-1,30,29,0,3,3,0,0,0,0,0,1,0,8,.103,.103,.103,.207,3,0,0,0,0,0
120,SEA,2019-08-13,@,DET,W 11-6,44,38,11,11,4,2,0,5,11,1,0,6,10,.289,.386,.737,1.123,28,1,0,0,0,0
121,SEA,2019-08-14,@,DET,L 2-3,35,32,2,7,5,0,0,2,2,0,1,3,9,.219,.286,.406,.692,13,1,0,0,0,0
122,SEA,2019-08-15,@,DET,W 7-2,43,38,7,14,9,4,0,1,7,3,1,4,11,.368,.442,.553,.994,21,0,1,0,0,0
123,SEA,2019-08-16,@,TOR,L 3-7,33,30,3,7,5,1,1,0,3,0,1,3,7,.233,.303,.333,.636,10,2,0,0,0,0
124,SEA,2019-08-17,@,TOR,W 4-3,35,28,4,6,3,1,0,2,4,0,2,5,5,.214,.314,.464,.779,13,1,0,0,2,0
125,SEA,2019-08-18,@,TOR,W 7-0,39,35,7,11,5,2,0,4,7,1,0,4,7,.314,.385,.714,1.099,25,3,0,0,0,1
126,SEA,2019-08-19,@,TBR,W 9-3,40,35,9,9,6,0,0,3,8,1,0,4,9,.257,.350,.514,.864,18,1,1,0,0,0
127,SEA,2019-08-20,@,TBR,W 7-4,42,36,7,9,3,4,0,2,6,1,0,6,8,.250,.357,.528,.885,19,0,0,0,0,0
128,SEA,2019-08-21,@,TBR,L 6-7,39,35,6,8,4,1,2,1,6,1,0,2,7,.229,.308,.457,.765,16,0,2,0,0,0
129,SEA,2019-08-23,,TOR,W 7-4,44,35,7,12,6,3,1,2,5,2,0,8,8,.343,.465,.657,1.122,23,1,0,1,0,0
130,SEA,2019-08-24,,TOR,L 5-7,42,36,5,8,3,4,0,1,5,1,0,6,8,.222,.333,.417,.750,15,0,0,0,0,0
131,SEA,2019-08-25,,TOR,W 3-1,27,26,3,4,2,1,0,1,3,0,0,0,6,.154,.148,.308,.456,8,0,0,0,1,0
132,SEA,2019-08-26,,NYY,L 4-5,35,31,4,4,2,0,0,2,4,0,0,4,14,.129,.229,.323,.551,10,0,0,0,0,0
133,SEA,2019-08-27,,NYY,L 0-7,31,30,0,3,1,2,0,0,0,0,0,1,8,.100,.129,.167,.296,5,1,0,0,0,0
134,SEA,2019-08-28,,NYY,L 3-7,35,28,3,3,1,1,0,1,3,0,2,7,8,.107,.286,.250,.536,7,1,0,0,0,0
135,SEA,2019-08-29,@,TEX,W 5-3,42,33,5,7,6,1,0,0,3,2,0,5,7,.212,.341,.242,.584,8,0,2,1,1,0
136,SEA,2019-08-30,@,TEX,L 3-6,37,36,3,10,8,1,1,0,1,1,0,1,8,.278,.297,.361,.658,13,1,0,0,0,0
137,SEA,2019-08-31,@,TEX,L 2-3,36,34,2,9,7,2,0,0,2,1,2,2,6,.265,.306,.324,.629,11,0,0,0,0,0
138,SEA,2019-09-01,@,TEX,W 11-3,50,38,11,13,9,1,0,3,11,0,0,9,9,.342,.500,.605,1.105,23,1,3,0,0,0
139,SEA,2019-09-02,@,CHC,L 1-5,32,30,1,4,2,2,0,0,1,0,0,2,10,.133,.188,.200,.388,6,0,0,0,0,0
140,SEA,2019-09-03,@,CHC,L 1-6,39,34,1,9,9,0,0,0,1,3,0,4,13,.265,.359,.265,.624,9,0,1,0,0,0
141,SEA,2019-09-05,@,HOU,L 9-11 (13),54,51,9,12,6,2,0,4,9,2,0,3,15,.235,.278,.510,.788,26,0,0,0,0,0
142,SEA,2019-09-06,@,HOU,L 4-7,39,31,4,4,3,0,0,1,4,3,0,7,11,.129,.308,.226,.533,7,0,1,0,0,0
143,SEA,2019-09-07,@,HOU,L 1-2,32,31,1,6,3,2,1,0,1,1,1,1,10,.194,.219,.323,.541,10,1,0,0,0,0
144,SEA,2019-09-08,@,HOU,L 1-21,28,28,1,1,0,0,0,1,1,0,0,0,17,.036,.036,.143,.179,4,0,0,0,0,0
145,SEA,2019-09-10,,CIN,W 4-3,31,27,4,4,1,0,0,3,4,1,0,4,9,.148,.258,.481,.740,13,0,0,0,0,0
146,SEA,2019-09-11,,CIN,W 5-3,31,25,5,4,2,1,0,1,5,2,2,3,11,.160,.300,.320,.620,8,1,2,1,0,0
147,SEA,2019-09-12,,CIN,L 5-11,41,38,5,11,5,3,0,3,5,0,0,3,13,.289,.341,.605,.947,23,0,0,0,0,0
148,SEA,2019-09-13,,CHW,L 7-9,43,35,7,12,11,1,0,0,6,2,1,7,6,.343,.442,.371,.813,13,1,0,0,1,0
149,SEA,2019-09-14,,CHW,W 2-1 (10),41,35,2,6,4,0,0,2,2,1,0,6,10,.171,.293,.343,.636,12,0,0,0,0,0
150,SEA,2019-09-15,,CHW,W 11-10,51,40,11,17,15,1,0,1,11,0,0,11,9,.425,.549,.525,1.074,21,2,0,0,0,1
151,SEA,2019-09-17,@,PIT,W 6-0,40,34,6,10,5,2,0,3,6,0,0,5,11,.294,.375,.618,.993,21,2,0,0,1,0
152,SEA,2019-09-18,@,PIT,W 4-1,36,32,4,7,3,2,0,2,4,0,0,4,10,.219,.306,.469,.774,15,1,0,0,0,0
153,SEA,2019-09-19,@,PIT,W 6-5 (11),49,43,6,13,12,1,0,0,5,0,1,5,12,.302,.375,.326,.701,14,3,0,1,0,0
154,SEA,2019-09-20,@,BAL,L 3-5,33,32,3,4,2,1,0,1,3,0,0,1,5,.125,.152,.250,.402,8,0,0,0,0,0
155,SEA,2019-09-21,@,BAL,W 7-6 (13),55,50,7,11,8,1,0,2,6,1,1,4,10,.220,.291,.360,.651,18,0,1,0,0,0
156,SEA,2019-09-22,@,BAL,L 1-2,33,32,1,7,3,3,1,0,1,0,0,1,5,.219,.242,.375,.617,12,2,0,0,0,0
157,SEA,2019-09-24,,HOU,L 0-3,32,31,0,4,3,1,0,0,0,0,0,1,18,.129,.156,.161,.318,5,0,0,0,0,0
158,SEA,2019-09-25,,HOU,L 0-3,29,28,0,2,2,0,0,0,0,0,0,1,10,.071,.103,.071,.175,2,0,0,0,0,0
159,SEA,2019-09-26,,OAK,L 1-3,29,29,1,4,3,1,0,0,1,0,1,0,10,.138,.138,.172,.310,5,1,0,0,0,0
160,SEA,2019-09-27,,OAK,W 4-3,38,33,4,8,5,3,0,0,4,1,0,5,9,.242,.342,.333,.675,11,1,0,0,0,0
161,SEA,2019-09-28,,OAK,L 0-1,35,33,0,6,6,0,0,0,0,1,0,1,6,.182,.229,.182,.410,6,0,1,0,0,0
162,SEA,2019-09-29,,OAK,W 3-1,36,31,3,7,4,2,0,1,3,0,0,5,7,.226,.333,.387,.720,12,0,0,0,0,0

1,STL,2019-03-28,@,MIL,L 4-5,34,32,4,5,2,0,0,3,4,0,0,2,11,.156,.206,.438,.643,14,0,0,0,0,0
2,STL,2019-03-29,@,MIL,W 9-5,49,40,9,14,8,3,0,3,8,0,0,7,10,.350,.458,.650,1.108,26,0,1,1,0,1
3,STL,2019-03-30,@,MIL,L 2-4,35,33,2,7,5,2,0,0,2,1,0,1,11,.212,.235,.273,.508,9,0,0,1,0,0
4,STL,2019-03-31,@,MIL,L 4-5,36,34,4,7,3,1,0,3,4,2,0,2,15,.206,.250,.500,.750,17,0,0,0,0,0
5,STL,2019-04-01,@,PIT,W 6-5 (11),51,40,6,8,5,2,0,1,5,0,1,8,17,.200,.373,.325,.698,13,1,3,0,0,0
6,STL,2019-04-03,@,PIT,W 5-4 (10),40,37,5,7,3,1,1,2,4,1,0,3,8,.189,.250,.432,.682,16,0,0,0,0,0
7,STL,2019-04-05,,SDP,L 3-5,33,31,3,4,1,1,0,2,3,0,0,2,7,.129,.182,.355,.537,11,0,0,0,0,0
8,STL,2019-04-06,,SDP,L 4-6,42,34,4,9,6,2,0,1,4,0,0,6,10,.265,.366,.412,.778,14,0,0,1,1,0
